ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count,varRank
GO:0002460,adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains,61/561,183/10202,3.157231448314249e-32,1.1739160566913889e-29,7.96105728833306e-30,C1QA/C1QC/C1QB/FCER1G/FCGR2B/PTPRC/CD4/C1S/C1R/NCKAP1L/IGHA2/IGHG4/IGHG2/IGHA1/IGHG1/IGHG3/IGHM/IGHV3-23/IGHV3-30/IGHV3-33/IGHV4-59/C3/ICAM1/JAK3/BCL3/CD8A/IGKC/INPP5D/IGLC1/IGLL5/IGLC2/IGLC3/NFKBIZ/KLHL6/IL7R/C7/CD74/BTN3A2/HLA-F/HLA-G/HLA-B/C2/C4A/C4B/HLA-DRA/HLA-DRB5/HLA-DRB1/HLA-DQA1/HLA-DQB1/HLA-DQA1/HLA-DMA/HLA-DOA/HLA-DPA1/HLA-DPB1/TNFAIP3/MYO1G/TRBC2/ANXA1/WAS/SASH3/LEF1,61,high
GO:0002443,leukocyte mediated immunity,67/561,224/10202,4.438100071307321e-32,1.5126524409705785e-29,1.0258240077100696e-29,C1QA/C1QC/C1QB/CD84/FCER1G/FCGR2B/PTPRC/SPI1/CADM1/C1S/C1R/NCKAP1L/IGHA2/IGHG4/IGHG2/IGHA1/IGHG1/IGHG3/IGHM/IGHV3-23/IGHV3-30/IGHV3-33/IGHV4-59/CORO1A/C3/ICAM1/BST2/JAK3/TYROBP/BCL3/CD8A/IGKC/INPP5D/ITGB2/IGLC1/IGLL5/IGLC2/IGLC3/HMOX1/RAC2/SPON2/IL7R/C7/CD74/BTN3A2/HLA-F/HLA-G/HLA-B/C2/C4A/C4B/HLA-DRA/HLA-DRB5/HLA-DRB1/HLA-DQA1/HLA-DQB1/HLA-DQA1/HLA-DMA/HLA-DOA/HLA-DPA1/HLA-DPB1/MYO1G/TRBC2/NR4A3/PTGDS/WAS/SASH3,67,high
GO:0009617,response to bacterium,81/561,333/10202,1.233785611917094e-31,3.881679348262242e-29,2.6324089776530714e-29,ISG15/JUN/PDE4B/GBP2/GBP4/VCAM1/FCER1G/FCGR2B/SELP/PTGS2/RGS1/ADM/SPI1/MPEG1/IL10RA/CD4/NR4A1/LYZ/DCN/OAS1/OAS2/TRAC/FOS/IGHA2/IGHG4/IGHG2/IGHA1/IGHG1/IGHG3/IGHM/IGHV3-23/IGHV3-30/IGHV3-33/IGHV4-59/NLRC5/IRF8/CD68/CCL2/CCL5/NR1D1/FAM20A/COLEC12/CFD/C3/ICAM1/ACP5/JUND/ZFP36/BCL3/IGKC/IGKV3-20/BMP2/SLPI/IGLC1/IGLL5/IGLC2/IGLC3/CSF2RB/LTF/STAB1/CCDC80/CLDN1/SPON2/JCHAIN/CXCL2/IL7R/HLA-B/C4B/HLA-DRB1/FKBP5/TENT5A/TNFAIP3/AKAP12/NOD1/AQP1/SERPINE1/CAV1/TRBC2/FABP4/GPC3/IKZF3,81,high
GO:0051251,positive regulation of lymphocyte activation,62/561,194/10202,1.488198157127877e-31,4.3476646161807267e-29,2.948422664685682e-29,RUNX3/VCAM1/PTPRC/IGF2/CCDC88B/ZBTB16/CD4/NCKAP1L/IGF1/GPR183/PNP/IGHA2/IGHG4/IGHG2/IGHA1/IGHG1/IGHG3/IGHM/IGHV3-23/IGHV3-30/IGHV3-33/IGHV4-59/CORO1A/CCL2/CCL5/RASAL3/JAK3/TYROBP/IGKC/ZAP70/INPP5D/RUNX1/IGLC1/IGLL5/IGLC2/IGLC3/NFKBIZ/HES1/CD38/IL7R/CD74/HLA-F/HLA-G/HLA-DRA/HLA-DRB5/HLA-DRB1/HLA-DQA1/HLA-DQB1/HLA-DQA1/HLA-DMA/HLA-DOA/HLA-DPA1/HLA-DPB1/CDKN1A/CAV1/TRBC2/EGR3/CCL21/ANXA1/SASH3/LEF1/CD3E,62,high
GO:0002455,humoral immune response mediated by circulating immunoglobulin,30/561,39/10202,1.0175500985781249e-30,2.774519935456354e-28,1.8815750945637612e-28,C1QA/C1QC/C1QB/FCGR2B/PTPRC/C1S/C1R/IGHA2/IGHG4/IGHG2/IGHA1/IGHG1/IGHG3/IGHM/IGHV3-23/IGHV3-30/IGHV3-33/IGHV4-59/C3/BCL3/IGKC/IGLC1/IGLL5/IGLC2/IGLC3/C7/C2/C4A/C4B/TRBC2,30,high
GO:0006956,complement activation,31/561,43/10202,3.292336250665268e-30,8.416034540763092e-28,5.707438171383542e-28,C1QA/C1QC/C1QB/C1S/C1R/IGHA2/IGHG4/IGHG2/IGHA1/IGHG1/IGHG3/IGHM/IGHV3-23/IGHV3-30/IGHV3-33/IGHV4-59/MFAP4/CFD/C3/IGKC/IGLC1/IGLL5/IGLC2/IGLC3/C7/C2/CFB/C4A/C4B/TRBC2/VSIG4,31,high
GO:0002449,lymphocyte mediated immunity,56/561,169/10202,1.7611809606847556e-29,4.237194193647441e-27,2.8735057779593385e-27,C1QA/C1QC/C1QB/FCER1G/FCGR2B/PTPRC/CADM1/C1S/C1R/NCKAP1L/IGHA2/IGHG4/IGHG2/IGHA1/IGHG1/IGHG3/IGHM/IGHV3-23/IGHV3-30/IGHV3-33/IGHV4-59/CORO1A/C3/ICAM1/BCL3/CD8A/IGKC/INPP5D/IGLC1/IGLL5/IGLC2/IGLC3/IL7R/C7/CD74/BTN3A2/HLA-F/HLA-G/HLA-B/C2/C4A/C4B/HLA-DRA/HLA-DRB5/HLA-DRB1/HLA-DQA1/HLA-DQB1/HLA-DQA1/HLA-DMA/HLA-DOA/HLA-DPA1/HLA-DPB1/MYO1G/TRBC2/WAS/SASH3,56,high
GO:0019724,B cell mediated immunity,44/561,101/10202,3.438281342673998e-29,7.812539273075918e-27,5.298170373067828e-27,C1QA/C1QC/C1QB/FCER1G/FCGR2B/PTPRC/C1S/C1R/IGHA2/IGHG4/IGHG2/IGHA1/IGHG1/IGHG3/IGHM/IGHV3-23/IGHV3-30/IGHV3-33/IGHV4-59/C3/BCL3/IGKC/INPP5D/IGLC1/IGLL5/IGLC2/IGLC3/C7/CD74/HLA-G/C2/C4A/C4B/HLA-DRA/HLA-DRB5/HLA-DRB1/HLA-DQA1/HLA-DQB1/HLA-DQA1/HLA-DMA/HLA-DOA/HLA-DPA1/HLA-DPB1/TRBC2,44,high
GO:0016064,immunoglobulin mediated immune response,43/561,99/10202,1.7558655120320438e-28,3.779731549584768e-26,2.5632718139636768e-26,C1QA/C1QC/C1QB/FCER1G/FCGR2B/PTPRC/C1S/C1R/IGHA2/IGHG4/IGHG2/IGHA1/IGHG1/IGHG3/IGHM/IGHV3-23/IGHV3-30/IGHV3-33/IGHV4-59/C3/BCL3/IGKC/INPP5D/IGLC1/IGLL5/IGLC2/IGLC3/C7/CD74/C2/C4A/C4B/HLA-DRA/HLA-DRB5/HLA-DRB1/HLA-DQA1/HLA-DQB1/HLA-DQA1/HLA-DMA/HLA-DOA/HLA-DPA1/HLA-DPB1/TRBC2,43,high
GO:0006958,"complement activation, classical pathway",27/561,34/10202,1.9915978953949246e-28,4.072817696082621e-26,2.762031818087173e-26,C1QA/C1QC/C1QB/C1S/C1R/IGHA2/IGHG4/IGHG2/IGHA1/IGHG1/IGHG3/IGHM/IGHV3-23/IGHV3-30/IGHV3-33/IGHV4-59/C3/IGKC/IGLC1/IGLL5/IGLC2/IGLC3/C7/C2/C4A/C4B/TRBC2,27,high
GO:0001817,regulation of cytokine production,88/561,442/10202,1.8537008900225792e-27,3.6103031619963567e-25,2.448371852235337e-25,ISG15/ERRFI1/LAPTM5/PDE4B/GBP1/GBP5/F3/ACKR1/CD84/FCER1G/FCGR2B/PTGS2/PTPRC/CHI3L1/ALOX5/SRGN/ADRA2A/H19/DTX4/CCDC88B/CADM1/CD4/NCKAP1L/LUM/IGF1/OAS1/OAS2/POSTN/PNP/THBS1/IL16/IRF8/SLC7A5/PER1/TRIM16/C3/ACP5/KLF2/BST2/JAK3/TYROBP/ZFP36/POU2F2/BCL3/LTBP1/CYP1B1/INHBB/PLA2R1/FN1/INPP5D/RUNX1/HMOX1/LTF/APOD/SPON2/PDE4D/IRF1/EGR1/CSF1R/CD74/BTN3A2/BTN3A1/HLA-F/HLA-G/HLA-B/HSPA1A/HSPA1B/HLA-DRB1/HLA-DPA1/HLA-DPB1/TNFAIP3/AKAP12/GPNMB/NOD1/HSPB1/SERPINE1/SULF1/ANXA1/NR4A3/KLF4/CYBB/VSIG4/SASH3/LEF1/POU2AF1/CD3E/BRCA1/NLRP2,88,high
GO:0001816,cytokine production,88/561,450/10202,7.25501313392858e-27,1.348772896262177e-24,9.146870625790342e-25,ISG15/ERRFI1/LAPTM5/PDE4B/GBP1/GBP5/F3/ACKR1/CD84/FCER1G/FCGR2B/PTGS2/PTPRC/CHI3L1/ALOX5/SRGN/ADRA2A/H19/DTX4/CCDC88B/CADM1/CD4/NCKAP1L/LUM/IGF1/OAS1/OAS2/POSTN/PNP/THBS1/IL16/IRF8/SLC7A5/PER1/TRIM16/C3/ACP5/KLF2/BST2/JAK3/TYROBP/ZFP36/POU2F2/BCL3/LTBP1/CYP1B1/INHBB/PLA2R1/FN1/INPP5D/RUNX1/HMOX1/LTF/APOD/SPON2/PDE4D/IRF1/EGR1/CSF1R/CD74/BTN3A2/BTN3A1/HLA-F/HLA-G/HLA-B/HSPA1A/HSPA1B/HLA-DRB1/HLA-DPA1/HLA-DPB1/TNFAIP3/AKAP12/GPNMB/NOD1/HSPB1/SERPINE1/SULF1/ANXA1/NR4A3/KLF4/CYBB/VSIG4/SASH3/LEF1/POU2AF1/CD3E/BRCA1/NLRP2,88,high
GO:0050778,positive regulation of immune response,71/561,304/10202,1.4195284941616275e-26,2.5242919744004595e-24,1.7118799002818712e-24,C1QA/C1QC/C1QB/LAPTM5/PDE4B/GBP1/GBP5/FCER1G/FCGR2B/PTPRC/SPI1/CADM1/CD4/C1S/C1R/NCKAP1L/IGHA2/IGHG4/IGHG2/IGHA1/IGHG1/IGHG3/IGHM/IGHV3-23/IGHV3-30/IGHV3-33/IGHV4-59/PRKCB/NLRC5/MFAP4/CCL5/CFD/C3/TYROBP/IGKC/ZAP70/INPP5D/ITGB2/IGLC1/IGLL5/IGLC2/IGLC3/NFKBIZ/KLHL6/CD38/FYB1/C7/PDE4D/CD74/LCP2/BTN3A2/BTN3A1/HLA-F/HLA-G/HLA-B/C2/CFB/C4A/C4B/HLA-DRA/HLA-DRB1/HLA-DQB1/HLA-DPB1/MYO1G/TRBC2/ANXA1/NR4A3/VSIG4/SASH3/CD22/CD3E,71,high
GO:0030155,regulation of cell adhesion,90/561,476/10202,2.346237386847393e-26,3.998379546752432e-24,2.7115506641854744e-24,RUNX3/LAPTM5/CCN1/GBP1/VCAM1/EFNA1/MUC1/FCGR2B/SELP/PTPRC/APBB1IP/CXCL12/ALOX5/SPOCK2/PLAU/IGF2/SPI1/CCDC88B/ZBTB16/CD4/NCKAP1L/IGF1/POSTN/PNP/THBS1/CORO1A/CCL2/CCL5/COL1A1/ICAM1/RASAL3/JAK3/PLAUR/MYADM/CYP1B1/ZAP70/CXCR4/CYTIP/ITGA4/FN1/SERPINE2/BMP2/TGM2/SDC4/RUNX1/ITGB2/LIF/RAC2/FBLN1/FBLN2/NFKBIZ/CCDC80/HES1/APOD/SFRP2/IL7R/IRF1/TGFBI/CD74/ADAM19/DUSP1/RIPOR2/HLA-G/HLA-DRA/HLA-DRB5/HLA-DRB1/HLA-DQA1/HLA-DQB1/HLA-DQA1/HLA-DMA/HLA-DOA/HLA-DPA1/HLA-DPB1/LAMA2/CITED2/GPNMB/SERPINE1/CAV1/PLXNA4/EGR3/SFRP1/CCL21/ANXA1/NR4A3/KLF4/TNC/VSIG4/SASH3/LEF1/CD3E,90,high
GO:0002253,activation of immune response,57/561,205/10202,1.4680151175403142e-25,2.401672732295954e-23,1.6287241409342017e-23,C1QA/C1QC/C1QB/LAPTM5/PDE4B/GBP1/FCER1G/FCGR2B/PTPRC/C1S/C1R/NCKAP1L/IGHA2/IGHG4/IGHG2/IGHA1/IGHG1/IGHG3/IGHM/IGHV3-23/IGHV3-30/IGHV3-33/IGHV4-59/PRKCB/MFAP4/CFD/C3/TYROBP/IGKC/ZAP70/INPP5D/IGLC1/IGLL5/IGLC2/IGLC3/NFKBIZ/KLHL6/CD38/FYB1/C7/PDE4D/LCP2/BTN3A2/BTN3A1/C2/CFB/C4A/C4B/HLA-DRB1/HLA-DQB1/HLA-DPB1/MYO1G/TRBC2/NR4A3/VSIG4/CD22/CD3E,57,high
GO:0045087,innate immune response,85/561,456/10202,1.9332129423106654e-24,3.041092666942547e-22,2.0623546975662366e-22,ISG15/C1QA/C1QC/C1QB/IFI6/LRP8/GBP3/GBP1/GBP2/GBP4/GBP5/CD84/FCER1G/FCGR2B/TRIM22/SPI1/MPEG1/BIRC3/CADM1/C1S/C1R/OAS1/OAS2/IGHA2/IGHG4/IGHG2/IGHA1/IGHG1/IGHG3/IGHM/IGHV3-23/IGHV3-30/IGHV3-33/IGHV4-59/CORO1A/NLRC5/IRF8/MFAP4/CCL2/CCL5/CCL14/COLEC12/CFD/C3/ICAM1/BST2/JAK3/TYROBP/APOE/IGKC/ARID5A/ZAP70/SAMHD1/SLPI/IGLC1/IGLL5/IGLC2/IGLC3/APOL1/LTF/CLDN1/SPON2/JCHAIN/C7/IRF1/CSF1R/CD74/HLA-F/HLA-G/HLA-B/C2/CFB/C4A/C4B/HLA-DPA1/TNFAIP3/NOD1/TRBC2/SLA/CCL21/ANXA1/CYBB/WAS/VSIG4/NLRP2,85,high
GO:1903037,regulation of leukocyte cell-cell adhesion,54/561,193/10202,2.126249489490591e-24,3.2208742266727846e-22,2.1842757913480343e-22,RUNX3/LAPTM5/VCAM1/FCGR2B/SELP/PTPRC/CXCL12/ALOX5/IGF2/CCDC88B/ZBTB16/CD4/NCKAP1L/IGF1/PNP/CORO1A/CCL2/CCL5/ICAM1/RASAL3/JAK3/ZAP70/ITGA4/SDC4/RUNX1/ITGB2/NFKBIZ/HES1/IL7R/IRF1/CD74/RIPOR2/HLA-G/HLA-DRA/HLA-DRB5/HLA-DRB1/HLA-DQA1/HLA-DQB1/HLA-DQA1/HLA-DMA/HLA-DOA/HLA-DPA1/HLA-DPB1/GPNMB/CAV1/EGR3/CCL21/ANXA1/NR4A3/KLF4/VSIG4/SASH3/LEF1/CD3E,54,high
GO:0007159,leukocyte cell-cell adhesion,57/561,217/10202,3.465553534570764e-24,5.062183555855152e-22,3.432982542704498e-22,RUNX3/LAPTM5/VCAM1/FCGR2B/SELP/SELL/PTPRC/CXCL12/ALOX5/IGF2/CCDC88B/ZBTB16/CD4/NCKAP1L/IGF1/PNP/CORO1A/ITGAL/CCL2/CCL5/ICAM1/RASAL3/JAK3/ZAP70/ITGA4/SDC4/RUNX1/ITGB2/RAC2/NFKBIZ/HES1/IL7R/IRF1/CD74/RIPOR2/HLA-G/HLA-DRA/HLA-DRB5/HLA-DRB1/HLA-DQA1/HLA-DQB1/HLA-DQA1/HLA-DMA/HLA-DOA/HLA-DPA1/HLA-DPB1/GPNMB/CAV1/EGR3/CCL21/ANXA1/NR4A3/KLF4/VSIG4/SASH3/LEF1/CD3E,57,high
GO:0042742,defense response to bacterium,41/561,110/10202,4.361874301366764e-24,6.151746859513816e-22,4.171883406207414e-22,ISG15/GBP2/GBP4/FCER1G/SELP/MPEG1/CD4/LYZ/OAS1/OAS2/IGHA2/IGHG4/IGHG2/IGHA1/IGHG1/IGHG3/IGHM/IGHV3-23/IGHV3-30/IGHV3-33/IGHV4-59/IRF8/COLEC12/ACP5/BCL3/IGKC/IGKV3-20/SLPI/IGLC1/IGLL5/IGLC2/IGLC3/LTF/STAB1/SPON2/JCHAIN/IL7R/NOD1/AQP1/SERPINE1/TRBC2,41,high
