ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count,varRank
GO:0050900,leukocyte migration,50/527,196/9770,4.125085141719193e-21,1.5169063089321945e-18,1.0026522736810288e-18,PTAFR/CSF3R/VCAM1/S100A9/S100A8/SLAMF8/FCER1G/SELL/ALOX5/SAA1/SPI1/PDGFD/JAML/THY1/C3AR1/NCKAP1L/SELPLG/GPR183/LGMN/THBS1/CORO1A/ITGAL/CX3CL1/CXCL16/LGALS9/CCL2/CCL5/CCL14/CD300A/ADGRE2/PLVAP/C5AR1/EMILIN1/ZAP70/CXCR4/HCK/ITGB2/HMOX1/RAC2/CCR1/KIT/THBS4/CSF1R/DUSP1/EDN1/RIPOR2/AIF1/MYO1G/SERPINE1/SYK,50,high
GO:0051249,regulation of lymphocyte activation,59/527,271/9770,5.267706354362712e-21,1.7756560169497643e-18,1.1736819421123939e-18,FGR/THEMIS2/LAPTM5/VCAM1/MNDA/SLAMF8/FCGR2B/PTPRC/GPAM/IGF2/IL18/ZBTB16/THY1/CD4/PTPN6/CLEC7A/NCKAP1L/IGF1/DTX1/GPR183/IGHG2/IGHA1/IGHG1/IGHM/CORO1A/LGALS9/CCL2/CCL5/CD300A/JAK3/TYROBP/LILRB2/LILRB1/LILRB4/CYP26B1/IGKC/ZAP70/IGLC2/RAC2/NFAM1/TFRC/IL7R/HAVCR2/CD83/RIPOR2/LST1/AIF1/HLA-DRA/HLA-DRB5/HLA-DQA1/HLA-DQB1/HLA-DQA1/HLA-DMB/GPNMB/TRBC2/SFRP1/SYK/VSIG4/SASH3,59,high
GO:0050867,positive regulation of cell activation,51/527,206/9770,6.934270198038e-21,2.157624842389516e-18,1.4261575953859529e-18,FGR/PTAFR/VCAM1/PTPRC/GPAM/IGF2/IL18/ZBTB16/THY1/CD4/PTPN6/CLEC7A/NCKAP1L/IGF1/GPR183/IGHG2/IGHA1/IGHG1/IGHM/THBS1/CORO1A/ITGAM/LGALS9/CCL2/CCL5/JAK3/CEBPA/TYROBP/LILRB2/LILRB1/LILRB4/PLEK/IGKC/ZAP70/ITGB2/IGLC2/TFRC/IL7R/HAVCR2/CD83/AIF1/HLA-DRA/HLA-DRB5/HLA-DQA1/HLA-DQB1/HLA-DQA1/HLA-DMB/CCN2/TRBC2/SYK/SASH3,51,high
GO:0006959,humoral immune response,33/527,84/9770,1.0080710954365202e-20,2.8048392701962528e-18,1.8539566056335912e-18,C1QA/C1QC/C1QB/S100A9/FCGR2B/PTPRC/ALOX5/PTPN6/LYZ/GPR183/RNASE6/IGHG2/IGHA1/IGHG1/IGHM/MFAP4/CCL2/C3/IGKC/SLC11A1/IGLC2/LTF/MASP1/SPON2/JCHAIN/C7/CXCL14/CD83/C2/CFB/HLA-DQB1/TRBC2/VSIG4,33,high
GO:0060326,cell chemotaxis,45/527,162/9770,1.0401134500109713e-20,2.8048392701962528e-18,1.8539566056335912e-18,PLEKHG5/CSF3R/VCAM1/S100A9/S100A8/SLAMF8/FCER1G/ALOX5/SAA1/SPI1/PDGFD/JAML/C3AR1/BIN2/NR4A1/NCKAP1L/GPR183/LGMN/THBS1/CORO1A/CX3CL1/CXCL16/LGALS9/CCL2/CCL5/CCL14/ADGRE2/C5AR1/CXCR4/ITGB2/RAC2/CCR1/KIT/THBS4/LOX/CXCL14/CSF1R/DUSP1/EDN1/RIPOR2/AIF1/SMOC2/HSPB1/SERPINE1/SYK,45,high
GO:0001817,regulation of cytokine production,75/527,429/9770,2.0071999579936567e-20,5.074452393802713e-18,3.354136771910453e-18,ERRFI1/FGR/PTAFR/LAPTM5/GBP5/MNDA/ACKR1/CD84/FCER1G/FCGR2B/PTPRC/CHI3L1/ALOX5/SRGN/ADRA2A/GPAM/H19/SAA1/TSKU/IL18/SORL1/CD4/PTPN6/C3AR1/CLEC7A/NCKAP1L/LUM/IGF1/OAS3/POSTN/THBS1/CX3CL1/IRF8/PER1/LGALS9/C3/ACP5/KLF2/JAK3/TYROBP/ZFP36/C5AR1/LILRB2/LILRB1/LILRB4/SSC5D/CYP1B1/INHBB/FN1/SLC11A1/HMOX1/NFAM1/LTF/SPON2/KIT/TLR2/EGR1/CD14/CSF1R/HAVCR2/BTNL9/CD83/AIF1/HSPA1A/HSPA1B/AKAP12/GPNMB/HSPB1/SERPINE1/HILPDA/SYK/AGPAT2/CYBB/VSIG4/SASH3,75,high
GO:0007159,leukocyte cell-cell adhesion,51/527,211/9770,2.1888740630534126e-20,5.208232697088855e-18,3.4425635418920545e-18,PTAFR/LAPTM5/VCAM1/S100A9/S100A8/FCGR2B/SELL/PTPRC/ALOX5/GPAM/IGF2/FERMT3/IL18/ZBTB16/THY1/CD4/PTPN6/NCKAP1L/IGF1/SELPLG/DTX1/CORO1A/ITGAL/LGALS9/CCL2/CCL5/CD300A/JAK3/LILRB2/LILRB1/LILRB4/ZAP70/ITGB2/RAC2/TFRC/SLC39A8/IL7R/HAVCR2/CD83/RIPOR2/AIF1/HLA-DRA/HLA-DRB5/HLA-DQA1/HLA-DQB1/HLA-DQA1/HLA-DMB/GPNMB/SYK/VSIG4/SASH3,51,high
GO:0002696,positive regulation of leukocyte activation,49/527,199/9770,5.421445451172711e-20,1.2155796509550345e-17,8.03479881185554e-18,FGR/PTAFR/VCAM1/PTPRC/GPAM/IGF2/IL18/ZBTB16/THY1/CD4/PTPN6/CLEC7A/NCKAP1L/IGF1/GPR183/IGHG2/IGHA1/IGHG1/IGHM/THBS1/CORO1A/ITGAM/LGALS9/CCL2/CCL5/JAK3/CEBPA/TYROBP/LILRB2/LILRB1/LILRB4/IGKC/ZAP70/ITGB2/IGLC2/TFRC/IL7R/HAVCR2/CD83/AIF1/HLA-DRA/HLA-DRB5/HLA-DQA1/HLA-DQB1/HLA-DQA1/HLA-DMB/TRBC2/SYK/SASH3,49,high
GO:0042742,defense response to bacterium,35/527,100/9770,5.709768447007578e-20,1.2155796509550345e-17,8.03479881185554e-18,PLA2G2A/FGR/S100A9/S100A8/SLAMF8/FCER1G/MPEG1/CD4/LYZ/OAS3/RNASE6/IGHG2/IGHA1/IGHG1/IGHM/HP/IRF8/GSDMB/ACP5/C5AR1/SSC5D/IGKC/SLC11A1/IGLC2/LTF/STAB1/SPON2/JCHAIN/ANXA3/TLR2/IL7R/HAVCR2/SERPINE1/TRBC2/SYK,35,high
GO:0001816,cytokine production,75/527,437/9770,6.213849201645621e-20,1.256751001032827e-17,8.306935248515726e-18,ERRFI1/FGR/PTAFR/LAPTM5/GBP5/MNDA/ACKR1/CD84/FCER1G/FCGR2B/PTPRC/CHI3L1/ALOX5/SRGN/ADRA2A/GPAM/H19/SAA1/TSKU/IL18/SORL1/CD4/PTPN6/C3AR1/CLEC7A/NCKAP1L/LUM/IGF1/OAS3/POSTN/THBS1/CX3CL1/IRF8/PER1/LGALS9/C3/ACP5/KLF2/JAK3/TYROBP/ZFP36/C5AR1/LILRB2/LILRB1/LILRB4/SSC5D/CYP1B1/INHBB/FN1/SLC11A1/HMOX1/NFAM1/LTF/SPON2/KIT/TLR2/EGR1/CD14/CSF1R/HAVCR2/BTNL9/CD83/AIF1/HSPA1A/HSPA1B/AKAP12/GPNMB/HSPB1/SERPINE1/HILPDA/SYK/AGPAT2/CYBB/VSIG4/SASH3,75,high
GO:0050778,positive regulation of immune response,60/527,295/9770,8.861222480325666e-20,1.7068402349008248e-17,1.1281957443622654e-17,C1QA/C1QC/C1QB/FGR/THEMIS2/PTAFR/LAPTM5/GBP5/MNDA/FCER1G/FCGR2B/PTPRC/SPI1/IL18/THY1/CD4/PTPN6/C3AR1/CLEC7A/NCKAP1L/IGHG2/IGHA1/IGHG1/IGHM/PRKCB/ITGAM/MFAP4/LGALS9/CCL5/CD300A/C3/TYROBP/C5AR1/LILRB1/LILRB4/IGKC/ZAP70/SLC11A1/HCK/ITGB2/IGLC2/NFAM1/MASP1/TFRC/FYB1/C7/HAVCR2/BTNL9/C2/CFB/HLA-DRA/HLA-DQB1/HLA-DMB/CNR1/MYO1G/AZGP1/TRBC2/SYK/VSIG4/SASH3,60,high
GO:0046649,lymphocyte activation,74/527,434/9770,1.6775757565452258e-19,3.084451788738836e-17,2.038776278289413e-17,FGR/THEMIS2/LAPTM5/VCAM1/MNDA/SLAMF8/CD84/FCER1G/FCGR2B/PTPRC/WDFY4/PRF1/GPAM/IGF2/SPI1/IL18/ZBTB16/JAML/THY1/CD4/PTPN6/CLEC7A/NCKAP1L/IGF1/DTX1/LCP1/GPR183/IGHG2/IGHA1/IGHG1/IGHM/PRKCB/CORO1A/ITGAL/IRF8/LGALS9/CCL2/CCL5/CD300A/JAK3/TYROBP/LILRB2/LILRB1/LILRB4/CYP26B1/CD8A/IGKC/ZAP70/SLC11A1/IGLC2/RAC2/NFAM1/TFRC/KIT/IL7R/EGR1/HAVCR2/DOCK2/CD83/RIPOR2/LST1/AIF1/HLA-DRA/HLA-DRB5/HLA-DQA1/HLA-DQB1/HLA-DQA1/HLA-DMB/GPNMB/TRBC2/SFRP1/SYK/VSIG4/SASH3,74,high
GO:0002250,adaptive immune response,52/527,234/9770,5.045189860035838e-19,8.872953471236942e-17,5.864888899080563e-17,C1QA/C1QC/C1QB/CTSS/CD84/FCER1G/FCGR2B/PTPRC/PRF1/IL18/CD4/PTPN6/CLEC7A/RAPGEF3/NCKAP1L/GPR183/TRAC/IGHG2/IGHA1/IGHG1/IGHM/PRKCB/C3/JAK3/LILRB5/LILRB2/LILRB1/LILRB4/CD8A/IGKC/ZAP70/SLC11A1/IGLC2/ALCAM/TFRC/JCHAIN/IL7R/C7/ERAP2/HAVCR2/C2/HLA-DRA/HLA-DRB5/HLA-DQA1/HLA-DQB1/HLA-DQA1/HLA-DMB/MYO1G/AZGP1/TRBC2/SYK/SASH3,52,high
GO:0030155,regulation of cell adhesion,76/527,464/9770,5.8761357451286e-19,9.903737120435495e-17,6.546221400274845e-17,PTAFR/LAPTM5/CCN1/VCAM1/FCGR2B/PTPRC/ALOX5/SPOCK2/GPAM/IGF2/SAA1/SPI1/FERMT3/IL18/ZBTB16/THY1/CD4/PTPN6/NCKAP1L/PLXNC1/IGF1/DTX1/POSTN/THBS1/CORO1A/CX3CL1/LGALS9/CCL2/CCL5/COL1A1/CD300A/C1QTNF1/JAK3/PLAUR/LILRB2/LILRB1/LILRB4/EMILIN1/CYP1B1/ZAP70/IL1RN/CXCR4/CYTIP/FN1/TGM2/ITGB2/RAC2/FBLN1/COL8A1/CCDC80/TFRC/SFRP2/IL7R/HAVCR2/DUSP1/CD83/RIPOR2/DDR1/AIF1/NOTCH4/HLA-DRA/HLA-DRB5/HLA-DQA1/HLA-DQB1/HLA-DQA1/HLA-DMB/GPNMB/SERPINE1/PLXNA4/ANGPT2/SFRP1/SYK/TNC/VSIG4/SASH3/FLNA,76,high
GO:0002274,myeloid leukocyte activation,38/527,128/9770,9.516913975485564e-19,1.5398366812335643e-16,1.0178089051677193e-16,PLA2G2A/C1QA/FGR/PTAFR/CD84/FCER1G/FCGR2B/PTPRC/SPI1/IL18/THBS1/ITGAM/CX3CL1/LGALS9/CCL5/NR1D1/CD300A/LDLR/ADGRE2/CEBPA/TYROBP/C5AR1/LILRB4/SLC11A1/ITGB2/HMOX1/RAC2/KIT/ANXA3/TLR2/HAVCR2/DOCK2/AIF1/CNR1/NAMPT/SYK/PTGDS/VSIG4,38,high
GO:0030595,leukocyte chemotaxis,36/527,116/9770,1.579363574885279e-18,2.4571252540042125e-16,1.6241228664812182e-16,CSF3R/S100A9/S100A8/SLAMF8/FCER1G/ALOX5/SAA1/SPI1/JAML/C3AR1/NCKAP1L/GPR183/LGMN/THBS1/CORO1A/CX3CL1/CXCL16/LGALS9/CCL2/CCL5/CCL14/ADGRE2/C5AR1/CXCR4/ITGB2/RAC2/CCR1/KIT/THBS4/CSF1R/DUSP1/EDN1/RIPOR2/AIF1/SERPINE1/SYK,36,high
GO:0042110,T cell activation,56/527,284/9770,7.380193706422556e-18,1.105662353425157e-15,7.308261993884325e-16,LAPTM5/VCAM1/CD84/FCER1G/FCGR2B/PTPRC/WDFY4/GPAM/IGF2/SPI1/IL18/ZBTB16/JAML/THY1/CD4/PTPN6/CLEC7A/NCKAP1L/IGF1/DTX1/LCP1/GPR183/CORO1A/ITGAL/LGALS9/CCL2/CCL5/CD300A/JAK3/LILRB2/LILRB1/LILRB4/CYP26B1/CD8A/ZAP70/SLC11A1/RAC2/TFRC/KIT/IL7R/EGR1/HAVCR2/DOCK2/CD83/RIPOR2/AIF1/HLA-DRA/HLA-DRB5/HLA-DQA1/HLA-DQB1/HLA-DQA1/HLA-DMB/GPNMB/SYK/VSIG4/SASH3,56,high
GO:0001568,blood vessel development,73/527,456/9770,1.1832130252806812e-17,1.709320245450127e-15,1.1298349940650114e-15,PIK3R3/JUN/CCN1/GLUL/CHI3L1/ALOX5/ACTA2/FGFR2/ADM/SPI1/APLNR/PDGFD/IL18/THY1/C3AR1/RAPGEF3/NR4A1/MMP19/THBS1/ALDH1A2/CSPG4/ANPEP/PRKCB/ITGAX/MMP2/CX3CL1/CCL2/COL1A1/SOCS3/C3/ANGPTL4/LDLR/JUNB/KLF2/APOE/HIF3A/C5AR1/EMILIN1/CYP1B1/HK2/CXCR4/FN1/ID1/PTGIS/CLDN5/HMOX1/STAB1/ADAMTS9/COL8A1/ANXA3/SFRP2/HPGD/THBS4/LOX/EGR1/EDN1/NOTCH4/CCN2/SMOC2/THBS2/GPNMB/HSPB1/SEMA3C/COL1A2/SERPINE1/NRCAM/HIPK2/ANGPT2/SFRP1/SYK/COL5A1/CYBB/FLNA,73,high
GO:0001944,vasculature development,75/527,480/9770,1.6449075784810275e-17,2.294362467226123e-15,1.5165391104688967e-15,ERRFI1/PIK3R3/JUN/CCN1/GLUL/CHI3L1/ALOX5/ACTA2/FGFR2/ADM/SPI1/APLNR/PDGFD/IL18/THY1/C3AR1/RAPGEF3/NR4A1/MMP19/THBS1/ALDH1A2/CSPG4/ANPEP/PRKCB/ITGAX/MMP2/CX3CL1/CCL2/COL1A1/SOCS3/C3/ANGPTL4/LDLR/JUNB/KLF2/APOE/HIF3A/C5AR1/EMILIN1/CYP1B1/HK2/CXCR4/FN1/ID1/PTGIS/CLDN5/HMOX1/STAB1/ADAMTS9/COL8A1/KIT/ANXA3/SFRP2/HPGD/THBS4/LOX/EGR1/EDN1/NOTCH4/CCN2/SMOC2/THBS2/GPNMB/HSPB1/SEMA3C/COL1A2/SERPINE1/NRCAM/HIPK2/ANGPT2/SFRP1/SYK/COL5A1/CYBB/FLNA,75,high
GO:0006909,phagocytosis,42/527,171/9770,3.087189746668625e-17,4.0503637541470685e-15,2.6772295714094223e-15,FGR/FCER1G/FCGR2B/NCF2/PTPRC/CLEC7A/BIN2/NCKAP1L/IGHG2/IGHA1/IGHG1/IGHM/THBS1/CORO1A/ITGAL/ITGAM/IRF8/CCL2/CD300A/C3/LDLR/TYROBP/IGKC/MARCO/SLC11A1/HCK/TGM2/ITGB2/IGLC2/NCF4/RAC2/SPON2/ANXA3/TLR2/CD14/DOCK2/AIF1/C2/MYO1G/TRBC2/MSR1/SYK,42,high
GO:0051251,positive regulation of lymphocyte activation,43/527,179/9770,3.104110664488483e-17,4.0503637541470685e-15,2.6772295714094223e-15,VCAM1/PTPRC/GPAM/IGF2/IL18/ZBTB16/THY1/CD4/PTPN6/CLEC7A/NCKAP1L/IGF1/GPR183/IGHG2/IGHA1/IGHG1/IGHM/CORO1A/LGALS9/CCL2/CCL5/JAK3/TYROBP/LILRB2/LILRB1/LILRB4/IGKC/ZAP70/IGLC2/TFRC/IL7R/HAVCR2/CD83/AIF1/HLA-DRA/HLA-DRB5/HLA-DQA1/HLA-DQB1/HLA-DQA1/HLA-DMB/TRBC2/SYK/SASH3,43,high
GO:0071345,cellular response to cytokine stimulus,75/527,494/9770,8.595691400456309e-17,1.0865491160889303e-14,7.181926367486521e-15,LAPTM5/CSF3R/GBP5/VCAM1/MNDA/ACKR1/FCER1G/PTPRC/CHI3L1/CCDC3/MRC1/SPOCK2/LSP1/SPI1/BIRC3/IL18/IL10RA/CD4/PTPN6/SELPLG/OAS3/DTX1/POSTN/THBS1/CORO1A/MT2A/MT1X/CX3CL1/IRF8/LGALS9/CCL2/CCL5/CCL14/NR1D1/COL1A1/SOCS3/FASN/KLF2/PLVAP/JAK3/CEBPA/ZFP36/LILRB5/LILRB2/LILRB1/LILRB4/HK2/IL1RN/CXCR4/HCK/PTGIS/CSF2RB/CCR1/MME/TFRC/KIT/TLR2/ACSL1/IL7R/LOX/EGR1/CSF1R/DUSP1/EDN1/RIPOR2/AIF1/HSPA1A/HSPA1B/AKAP12/SNX10/SFRP1/FABP4/CNTFR/SYK/AGPAT2,75,high
GO:1903037,regulation of leukocyte cell-cell adhesion,43/527,187/9770,1.7574861551880675e-16,2.1542519690108283e-14,1.4239281767711934e-14,PTAFR/LAPTM5/VCAM1/FCGR2B/PTPRC/ALOX5/GPAM/IGF2/IL18/ZBTB16/THY1/CD4/PTPN6/NCKAP1L/IGF1/DTX1/CORO1A/LGALS9/CCL2/CCL5/CD300A/JAK3/LILRB2/LILRB1/LILRB4/ZAP70/ITGB2/TFRC/IL7R/HAVCR2/CD83/RIPOR2/AIF1/HLA-DRA/HLA-DRB5/HLA-DQA1/HLA-DQB1/HLA-DQA1/HLA-DMB/GPNMB/SYK/VSIG4/SASH3,43,high
