ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count,varRank
GO:0006958,"complement activation, classical pathway",23/554,35/10254,2.067019081857733e-21,7.8715844853654945e-19,5.198206839351312e-19,C1QA/C1QC/C1QB/IGHA2/IGHG4/IGHG2/IGHA1/IGHG1/IGHG3/IGHM/IGHV3-23/IGHV3-30/IGHV3-33/IGHV4-59/IGKC/IGLC1/IGLL5/IGLC2/IGLC3/C7/C4A/C4B/TRBC2,23,high
GO:0002455,humoral immune response mediated by circulating immunoglobulin,24/554,40/10254,6.5888452394882714e-21,2.3000560590180305e-18,1.5189022183662437e-18,C1QA/C1QC/C1QB/IGHA2/IGHG4/IGHG2/IGHA1/IGHG1/IGHG3/IGHM/IGHV3-23/IGHV3-30/IGHV3-33/IGHV4-59/BCL3/IGKC/IGLC1/IGLL5/IGLC2/IGLC3/C7/C4A/C4B/TRBC2,24,high
GO:0051249,regulation of lymphocyte activation,60/554,306/10254,7.094807516374588e-19,2.2861652835456265e-16,1.5097290812172e-16,ZC3H12A/VCAM1/SLAMF8/IGF2/LRRC32/ZBTB16/THY1/IGF1/GPR183/PNP/IGHA2/IGHG4/IGHG2/IGHA1/IGHG1/IGHG3/IGHM/IGHV3-23/IGHV3-30/IGHV3-33/IGHV4-59/CCL2/JAK3/LILRB4/PELI1/CYP26B1/IGKC/IGFBP2/SDC4/SAMSN1/IGLC1/IGLL5/IGLC2/IGLC3/NFKBIZ/HES1/TFRC/CD38/IL7R/IRF1/IRF4/CD83/RIPOR2/HLA-G/AGER/HLA-DRB5/HLA-DQA1/HLA-DQB1/HLA-DQA1/HLA-DQB2/CDKN1A/TNFAIP3/GPNMB/TRBC2/EGR3/SFRP1/CCL21/VSIG4/CD22/CD24,60,high
GO:0002460,adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains,48/554,203/10254,9.353518804700706e-19,2.7987064480636614e-16,1.848199054041613e-16,C1QA/C1QC/C1QB/ZC3H12A/PRF1/NFKB2/IGHA2/IGHG4/IGHG2/IGHA1/IGHG1/IGHG3/IGHM/IGHV3-23/IGHV3-30/IGHV3-33/IGHV4-59/CTSH/ICAM1/JAK3/BCL3/RELB/LILRB4/CD8A/IGKC/IL18R1/SLC11A1/IGLC1/IGLL5/IGLC2/IGLC3/NFKBIZ/TFRC/IL7R/C7/IRF4/HLA-G/C4A/C4B/AGER/HLA-DRB5/HLA-DQA1/HLA-DQB1/HLA-DQA1/HLA-DQB2/TNFAIP3/AZGP1/TRBC2,48,high
GO:0002237,response to molecule of bacterial origin,49/554,216/10254,2.568979525081966e-18,7.17430348704557e-16,4.7377390820459e-16,ALPL/ZC3H12A/JUN/PDE4B/VCAM1/S100A9/S100A8/PTGS2/MRC1/NFKB2/ADM/NR4A1/EDNRB/NFKBIA/FOS/SMAD6/CX3CL1/CD68/CCL2/NR1D1/SBNO2/ICAM1/ACP5/JUND/ZFP36/SSC5D/PELI1/SLC11A1/THBD/SLPI/GGT5/IRAK2/LTF/CLDN1/CXCL8/CXCL2/HPGD/F2R/BMP6/EDN1/C4B/CNR1/TNFAIP3/AKAP12/SOD2/SERPINE1/TRIB1/CD24/LCN2,49,high
GO:0042742,defense response to bacterium,36/554,118/10254,3.2645017444619724e-18,8.546873629719501e-16,5.644151700293463e-16,EPHA2/PLA2G2A/GBP4/S100A9/S100A8/SLAMF8/LYZ/IGHA2/IGHG4/IGHG2/IGHA1/IGHG1/IGHG3/IGHM/IGHV3-23/IGHV3-30/IGHV3-33/IGHV4-59/HP/ACP5/BCL3/SSC5D/IGKC/IGKV3-20/SLC11A1/SLPI/IGLC1/IGLL5/IGLC2/IGLC3/LTF/JCHAIN/IL7R/SERPINE1/TRBC2/LCN2,36,high
GO:0050867,positive regulation of cell activation,51/554,240/10254,1.000961882156123e-17,2.4664878378541173e-15,1.628809799570459e-15,VCAM1/IGF2/ZBTB16/THY1/LRRK2/IGF1/GPR183/PNP/IGHA2/IGHG4/IGHG2/IGHA1/IGHG1/IGHG3/IGHM/IGHV3-23/IGHV3-30/IGHV3-33/IGHV4-59/THBS1/CCL2/JAK3/JUND/LILRB4/PELI1/IGKC/IGFBP2/IGLC1/IGLL5/IGLC2/IGLC3/NFKBIZ/HES1/TFRC/CD38/IL7R/CD83/HLA-G/AGER/HLA-DRB5/HLA-DQA1/HLA-DQB1/HLA-DQA1/HLA-DQB2/CDKN1A/CCN2/TRBC2/EGR3/CCL21/NR4A3/CD24,51,high
GO:0002696,positive regulation of leukocyte activation,50/554,233/10254,1.3815570367370306e-17,3.215190237161901e-15,2.123235024880068e-15,VCAM1/IGF2/ZBTB16/THY1/LRRK2/IGF1/GPR183/PNP/IGHA2/IGHG4/IGHG2/IGHA1/IGHG1/IGHG3/IGHM/IGHV3-23/IGHV3-30/IGHV3-33/IGHV4-59/THBS1/CCL2/JAK3/JUND/LILRB4/PELI1/IGKC/IGFBP2/IGLC1/IGLL5/IGLC2/IGLC3/NFKBIZ/HES1/TFRC/CD38/IL7R/CD83/HLA-G/AGER/HLA-DRB5/HLA-DQA1/HLA-DQB1/HLA-DQA1/HLA-DQB2/CDKN1A/TRBC2/EGR3/CCL21/NR4A3/CD24,50,high
GO:0002252,immune effector process,65/554,374/10254,1.5106552635164653e-17,3.330597315194986e-15,2.199447109430067e-15,C1QA/C1QC/C1QB/ZC3H12A/SLAMF8/PRF1/RGCC/GPR183/TGFB3/IGHA2/IGHG4/IGHG2/IGHA1/IGHG1/IGHG3/IGHM/IGHV3-23/IGHV3-30/IGHV3-33/IGHV4-59/CTSH/SLC7A5/ACE/CFD/SBNO2/ICAM1/JAK3/BCL3/RELB/LILRB4/CD8A/IGKC/IL18R1/SLC11A1/IGLC1/IGLL5/IGLC2/IGLC3/HMOX1/NFKBIZ/MASP1/TFRC/KIT/IL7R/C7/IRF4/HLA-G/CFB/C4A/C4B/AGER/HLA-DRB5/HLA-DQA1/HLA-DQB1/HLA-DQA1/HLA-DQB2/AZGP1/TRBC2/TCIM/ANGPT1/NR4A3/VSIG4/CD22/SLAMF7/POU2AF1,65,high
GO:0032496,response to lipopolysaccharide,46/554,205/10254,4.6412399965098407e-17,9.721077172689861e-15,6.41956774254098e-15,ALPL/ZC3H12A/JUN/PDE4B/VCAM1/S100A9/S100A8/PTGS2/MRC1/NFKB2/ADM/NR4A1/EDNRB/NFKBIA/FOS/SMAD6/CX3CL1/CD68/CCL2/NR1D1/SBNO2/ICAM1/ACP5/JUND/ZFP36/PELI1/SLC11A1/THBD/SLPI/GGT5/IRAK2/LTF/CLDN1/CXCL8/CXCL2/HPGD/F2R/BMP6/EDN1/CNR1/TNFAIP3/AKAP12/SOD2/SERPINE1/TRIB1/LCN2,46,high
GO:0006910,"phagocytosis, recognition",18/554,28/10254,9.321274716896389e-17,1.8593723709085227e-14,1.2278852108272536e-14,IGHA2/IGHG4/IGHG2/IGHA1/IGHG1/IGHG3/IGHM/IGHV3-23/IGHV3-30/IGHV3-33/IGHV4-59/IGKC/IGLC1/IGLL5/IGLC2/IGLC3/C4B/TRBC2,18,high
GO:0003013,circulatory system process,59/554,328/10254,1.0184802582282043e-16,1.8823461389463214e-14,1.2430565398477048e-14,ZC3H12A/PDE4B/ATP1A2/PTGS2/RGS2/CD34/ACTA2/HBB/ADM/SCN4B/SLC2A3/POSTN/EDNRB/DLL4/ANPEP/SLC7A5/TBX2/ACE/ICAM1/KLF2/PLVAP/APOE/EPAS1/CXCR4/DES/PER2/CLDN5/HMOX1/PDGFB/MME/TFRC/CD38/SLIT2/ENPEP/NPR3/SLC1A3/F2R/ERAP2/HBEGF/DSP/BMP6/EDN1/AGER/CNR1/PLN/CCN2/SGK1/AKAP12/SOD2/GPER1/RAMP3/ELN/ABCB1/COL1A2/NAMPT/SLC7A2/ANGPT1/SLC1A1/COL4A3,59,high
GO:0051251,positive regulation of lymphocyte activation,46/554,209/10254,1.0335154260149294e-16,1.8823461389463214e-14,1.2430565398477048e-14,VCAM1/IGF2/ZBTB16/THY1/IGF1/GPR183/PNP/IGHA2/IGHG4/IGHG2/IGHA1/IGHG1/IGHG3/IGHM/IGHV3-23/IGHV3-30/IGHV3-33/IGHV4-59/CCL2/JAK3/LILRB4/PELI1/IGKC/IGFBP2/IGLC1/IGLL5/IGLC2/IGLC3/NFKBIZ/HES1/TFRC/CD38/IL7R/CD83/HLA-G/AGER/HLA-DRB5/HLA-DQA1/HLA-DQB1/HLA-DQA1/HLA-DQB2/CDKN1A/TRBC2/EGR3/CCL21/CD24,46,high
GO:0045765,regulation of angiogenesis,44/554,195/10254,1.844176960540304e-16,3.218857203209722e-14,2.1256566018859293e-14,EPHA2/ZC3H12A/GADD45A/F3/CHI3L1/CD34/JCAD/ADM/APLNR/RGCC/COL4A2/THBS1/CTSH/ITGAX/SPHK1/LRG1/ANGPTL4/KLF2/RHOB/CYP1B1/CXCR4/PTGIS/ADAMTS1/CLDN5/HMOX1/ADAMTS9/CXCL8/SFRP2/SEMA6A/HLA-G/TNFAIP3/SMOC2/THBS2/ITGB8/GPNMB/SERPINE1/ANGPT2/SFRP1/SULF1/ENPP2/CEMIP2/KLF4/CYBB/COL4A3,44,high
GO:0008015,blood circulation,52/554,266/10254,2.0388764620671424e-16,3.416341399839704e-14,2.256070459921032e-14,ZC3H12A/PDE4B/ATP1A2/PTGS2/RGS2/CD34/ACTA2/HBB/ADM/SCN4B/POSTN/EDNRB/DLL4/ANPEP/TBX2/ACE/ICAM1/KLF2/PLVAP/APOE/EPAS1/CXCR4/DES/PER2/CLDN5/HMOX1/PDGFB/MME/CD38/SLIT2/ENPEP/NPR3/F2R/ERAP2/HBEGF/DSP/BMP6/EDN1/AGER/CNR1/PLN/CCN2/SGK1/AKAP12/SOD2/GPER1/ELN/COL1A2/NAMPT/ANGPT1/SLC1A1/COL4A3,52,high
GO:0048659,smooth muscle cell proliferation,34/554,119/10254,2.7220961933927886e-16,4.293386144618703e-14,2.835249912190562e-14,JUN/PTGS2/IGF1/TGFB3/THBS1/CX3CL1/NDRG4/CDH13/CNN1/APOE/CALCRL/IGFBP5/BMP2/ADAMTS1/HMOX1/PDGFB/APOD/HPGD/NPR3/ITGA2/HBEGF/EDN1/CDKN1A/TNFAIP3/SOD2/GPER1/IGFBP3/ELN/NAMPT/CCN3/TRIB1/OGN/NR4A3/KLF4,34,high
GO:1901342,regulation of vasculature development,44/554,197/10254,2.7672815923777745e-16,4.293386144618703e-14,2.835249912190562e-14,EPHA2/ZC3H12A/GADD45A/F3/CHI3L1/CD34/JCAD/ADM/APLNR/RGCC/COL4A2/THBS1/CTSH/ITGAX/SPHK1/LRG1/ANGPTL4/KLF2/RHOB/CYP1B1/CXCR4/PTGIS/ADAMTS1/CLDN5/HMOX1/ADAMTS9/CXCL8/SFRP2/SEMA6A/HLA-G/TNFAIP3/SMOC2/THBS2/ITGB8/GPNMB/SERPINE1/ANGPT2/SFRP1/SULF1/ENPP2/CEMIP2/KLF4/CYBB/COL4A3,44,high
GO:0046649,lymphocyte activation,73/554,483/10254,3.702836122448063e-16,5.539707327476763e-14,3.658290725486282e-14,ZC3H12A/VCAM1/SLAMF8/PRF1/IGF2/LRRC32/ZBTB16/THY1/IGF1/GPR183/PNP/IGHA2/IGHG4/IGHG2/IGHA1/IGHG1/IGHG3/IGHM/IGHV3-23/IGHV3-30/IGHV3-33/IGHV4-59/DLL4/CCL2/ICAM1/JAK3/BCL3/RELB/LILRB4/PELI1/CYP26B1/CD8A/IGKC/IL18R1/IGFBP2/SLC11A1/SDC4/SAMSN1/IGLC1/IGLL5/IGLC2/IGLC3/NFKBIZ/HES1/TFRC/CD38/KIT/IL7R/IRF1/EGR1/IRF4/CD83/RIPOR2/HLA-G/AGER/HLA-DRB5/HLA-DQA1/HLA-DQB1/HLA-DQA1/HLA-DQB2/CDKN1A/TNFAIP3/GPNMB/TRBC2/EGR3/SFRP1/CCL21/NFIL3/VSIG4/CD22/CD24/SLAMF7/POU2AF1,73,high
GO:0030155,regulation of cell adhesion,74/554,495/10254,4.1672079450135274e-16,6.019460028159195e-14,3.975107978038312e-14,EPHA2/ZC3H12A/CCN1/VCAM1/CSF1/MUC1/IGF2/LRRC32/ZBTB16/THY1/IGF1/NUAK1/POSTN/RGCC/PNP/THBS1/CX3CL1/CDH13/CCL2/COL1A1/C1QTNF1/ICAM1/JAK3/PLAUR/MYADM/LILRB4/CYP1B1/PELI1/IL1RN/CXCR4/IGFBP2/SERPINE2/BMP2/SDC4/LIF/PDGFB/FBLN1/FBLN2/FAM107A/NFKBIZ/CCDC80/HES1/APOD/TFRC/CXCL8/SFRP2/IL7R/ITGA2/SEMA6A/IRF1/DUSP1/BMP6/CD83/RIPOR2/HLA-G/AGER/HLA-DRB5/HLA-DQA1/HLA-DQB1/HLA-DQA1/HLA-DQB2/MDGA1/GPNMB/SERPINE1/ANGPT2/EGR3/SFRP1/ANGPT1/CCL21/NR4A3/KLF4/TNC/VSIG4/CD24,74,high
GO:0048660,regulation of smooth muscle cell proliferation,33/554,115/10254,6.553859456907036e-16,9.151372421661191e-14,6.043348299211119e-14,JUN/PTGS2/IGF1/TGFB3/THBS1/CX3CL1/NDRG4/CDH13/CNN1/APOE/CALCRL/IGFBP5/BMP2/ADAMTS1/HMOX1/PDGFB/APOD/HPGD/NPR3/ITGA2/HBEGF/EDN1/CDKN1A/TNFAIP3/SOD2/GPER1/IGFBP3/ELN/NAMPT/TRIB1/OGN/NR4A3/KLF4,33,high
GO:0019724,B cell mediated immunity,31/554,104/10254,1.5595909433284887e-15,2.107460148904206e-13,1.391716468274115e-13,C1QA/C1QC/C1QB/IGHA2/IGHG4/IGHG2/IGHA1/IGHG1/IGHG3/IGHM/IGHV3-23/IGHV3-30/IGHV3-33/IGHV4-59/BCL3/IGKC/IGLC1/IGLL5/IGLC2/IGLC3/TFRC/C7/HLA-G/C4A/C4B/HLA-DRB5/HLA-DQA1/HLA-DQB1/HLA-DQA1/HLA-DQB2/TRBC2,31,high
GO:0030198,extracellular matrix organization,40/554,174/10254,2.3232530681397085e-15,2.8623844418933056e-13,1.890250483922958e-13,CCN1/CTSK/ADAMTS4/DPT/NFKB2/MMP19/POSTN/RGCC/COL4A1/COL4A2/FLRT2/MYH11/CRISPLD2/COL1A1/BCL3/CYP1B1/COL3A1/COL5A2/BMP2/ADAMTS1/FBLN1/FBLN2/ADAMTS9/CCDC80/SFRP2/LOX/TNXB/CCN2/SMOC2/FSCN1/ELN/COL1A2/LOXL2/SULF1/COL14A1/COL15A1/OLFML2A/COL5A1/COL4A3/ELF3,40,high
GO:0043062,extracellular structure organization,40/554,174/10254,2.3232530681397085e-15,2.8623844418933056e-13,1.890250483922958e-13,CCN1/CTSK/ADAMTS4/DPT/NFKB2/MMP19/POSTN/RGCC/COL4A1/COL4A2/FLRT2/MYH11/CRISPLD2/COL1A1/BCL3/CYP1B1/COL3A1/COL5A2/BMP2/ADAMTS1/FBLN1/FBLN2/ADAMTS9/CCDC80/SFRP2/LOX/TNXB/CCN2/SMOC2/FSCN1/ELN/COL1A2/LOXL2/SULF1/COL14A1/COL15A1/OLFML2A/COL5A1/COL4A3/ELF3,40,high
GO:0045229,external encapsulating structure organization,40/554,174/10254,2.3232530681397085e-15,2.8623844418933056e-13,1.890250483922958e-13,CCN1/CTSK/ADAMTS4/DPT/NFKB2/MMP19/POSTN/RGCC/COL4A1/COL4A2/FLRT2/MYH11/CRISPLD2/COL1A1/BCL3/CYP1B1/COL3A1/COL5A2/BMP2/ADAMTS1/FBLN1/FBLN2/ADAMTS9/CCDC80/SFRP2/LOX/TNXB/CCN2/SMOC2/FSCN1/ELN/COL1A2/LOXL2/SULF1/COL14A1/COL15A1/OLFML2A/COL5A1/COL4A3/ELF3,40,high
GO:0033002,muscle cell proliferation,37/554,150/10254,2.4169799537788876e-15,2.8927797218227886e-13,1.9103228025656893e-13,JUN/PTGS2/IGF1/TGFB3/THBS1/CX3CL1/NDRG4/CDH13/TBX2/CNN1/APOE/CALCRL/IGFBP5/BMP2/ADAMTS1/HMOX1/PDGFB/APOD/HPGD/NPR3/ITGA2/HBEGF/EDN1/CDKN1A/PIM1/TNFAIP3/SOD2/GPER1/IGFBP3/ELN/NAMPT/ANGPT1/CCN3/TRIB1/OGN/NR4A3/KLF4,37,high
GO:0002449,lymphocyte mediated immunity,41/554,184/10254,3.2652541631239334e-15,3.7994860248128214e-13,2.5090900411373384e-13,C1QA/C1QC/C1QB/PRF1/IGHA2/IGHG4/IGHG2/IGHA1/IGHG1/IGHG3/IGHM/IGHV3-23/IGHV3-30/IGHV3-33/IGHV4-59/CTSH/ICAM1/BCL3/LILRB4/CD8A/IGKC/IL18R1/IGLC1/IGLL5/IGLC2/IGLC3/TFRC/IL7R/C7/HLA-G/C4A/C4B/AGER/HLA-DRB5/HLA-DQA1/HLA-DQB1/HLA-DQA1/HLA-DQB2/AZGP1/TRBC2/SLAMF7,41,high
GO:0010942,positive regulation of cell death,66/554,432/10254,6.592850015264332e-15,7.439521520776803e-13,4.912882752221089e-13,C1QA/ID3/ZC3H12A/JUN/GADD45A/CCN1/S100A9/S100A8/PTGS2/G0S2/ATF3/PRF1/DDIT4/IFIT2/H19/HBB/ADM/CD248/ZBTB16/LRRK2/NR4A1/PHLDA1/DUSP6/RGCC/FOS/TGFB3/THBS1/ALDH1A2/CTSH/ALDH1A3/HBA2/HBA1/TNFRSF12A/NQO1/HP/CCL2/GADD45B/RHOB/CYP1B1/INHBB/FRZB/BMP2/PTGIS/SIK1/TIMP3/HMOX1/TNFSF10/SLIT2/SFRP2/HPGD/EGR1/DUSP1/HLA-G/CDKN1A/CNR1/CCN2/AKAP12/SOD2/GPER1/RAMP3/IGFBP3/RNF122/SFRP1/GADD45G/TOP2A/LCN2,66,high
