ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count,varRank
GO:0009611,response to wounding,42/405,245/7531,1.084768616197921e-11,1.3006375708213073e-9,9.188180489479935e-10,CCN1/HBB/ADM/LYVE1/HPS5/CD44/SYT7/TSKU/MCAM/VWF/IGF1/AJUBA/TGFB3/THBS1/ANXA2/TNFRSF12A/COL1A1/ZFP36/PRKCE/INHBB/CXCR4/COL3A1/VIL1/THBD/SULF2/HMOX1/PDGFRA/SPP1/HMGCR/PDGFRB/CDKN1A/CCN2/TNFAIP3/CD36/SERPINE1/SLC1A1/ANXA1/KLF4/COL5A1/TIMP1/FLNA/F2RL1,42,high
GO:0051241,negative regulation of multicellular organismal process,58/405,421/7531,1.3516886835182087e-11,1.5683949014887085e-9,1.1079716407514282e-9,EPHA2/C1QC/ZC3H12A/EFNA1/FCGR2B/RGS2/ATP2B4/SRGN/KCNMA1/ADM/TSKU/YBX3/SOCS2/IGF1/OAS1/DTX1/COL4A2/TGFB3/THBS1/FBN1/ANXA2/NGFR/LDLR/ACP5/KLF2/BST2/ZFP36/EFEMP1/INHBB/IGFBP5/THBD/ID1/ADAMTS1/HMOX1/STAB1/PDGFRA/SPP1/HMGCR/ARRDC3/WWC1/HLA-F/TNFAIP3/THBS2/GPNMB/HGF/CYP51A1/SERPINE1/SMO/LAPTM4B/TRIB1/MYC/ANXA1/KLF4/TIMP1/VSIG4/RAP1GAP/CD24/F2RL1,58,high
GO:0030199,collagen fibril organization,14/405,27/7531,1.4338786263794277e-11,1.6117691934646253e-9,1.1386128302894535e-9,FMOD/P4HA1/LUM/ANXA2/COL1A1/COL5A3/CYP1B1/COL3A1/COL5A2/ADAMTS2/AEBP1/COL1A2/COL14A1/COL5A1,14,high
GO:0098542,defense response to other organism,60/405,447/7531,1.7419955205088915e-11,1.898775117354692e-9,1.3413643338145023e-9,EPHA2/PLA2G2A/C1QA/C1QC/C1QB/IFI6/ZC3H12A/GBP3/S100A9/FCGR2B/CD55/MRC1/DDIT4/IFIT2/IFIT1/GPAM/HTRA1/IFITM1/TKFC/BIRC3/LYZ/OAS1/OAS2/LGALS3/IFI27/IGHG4/IGHG2/IGHA1/IGHG1/IGHG3/IGHM/MFAP4/CCL2/GSDMB/ICAM1/ACP5/BST2/C5AR1/IGKC/IGKV3-20/SLPI/MX1/IGLC1/IGLL5/IGLC2/IGLC3/STAB1/IL1RAP/JCHAIN/C7/CSF1R/HLA-F/TNFAIP3/GPER1/AQP1/CD36/SERPINE1/ANXA1/VSIG4/F2RL1,60,high
GO:0002684,positive regulation of immune system process,54/405,378/7531,1.80898110455337e-11,1.913795597964257e-9,1.3519753518240977e-9,C1QA/C1QC/C1QB/ZC3H12A/JUN/VCAM1/FCGR2B/CD55/CAMK1D/GPAM/ZBTB16/IGF1/LGALS3/FOS/IGHG4/IGHG2/IGHA1/IGHG1/IGHG3/IGHM/THBS1/SLC7A5/MFAP4/CCL2/TNFSF14/ICAM1/CEBPA/C5AR1/IL4I1/PRKCE/IGKC/IGFBP2/LIME1/IGLC1/IGLL5/IGLC2/IGLC3/HMOX1/CXCL8/C7/CSF1R/HLA-F/HLA-DRA/HLA-DRB5/HLA-DQB1/CDKN1A/CD36/SERPINE1/TRIB1/IL33/ANXA1/VSIG4/CD24/F2RL1,54,high
GO:0007186,G protein-coupled receptor signaling pathway,35/405,183/7531,2.6830366533518044e-11,2.757395097744697e-9,1.9479249567492503e-9,STMN1/SORT1/RGS5/RGS1/RGS2/ATP2B4/AKR1C2/ADM/ANO1/ADGRD1/GNAO1/RASD1/CCL2/C5AR1/CXCR4/ACKR3/RAMP1/TGM2/VIPR1/CISH/CXCL8/CPE/HPGD/ARRDC3/PDGFRB/GABBR1/AKAP12/ESR1/GPER1/ADCY1/SMO/ANXA1/S1PR3/FLNA/F2RL1,35,high
GO:0009887,animal organ morphogenesis,52/405,371/7531,9.2204908936855e-11,9.212807151274095e-9,6.508264624958128e-9,EPHA2/CSF3R/MFSD2A/CCN1/EFNA1/LAMB3/ACTA2/HTRA1/ADM/TSKU/MGP/TGFB3/FBN1/ALDH1A2/MMP2/GNAO1/CCL2/NGFR/COL1A1/ACP5/EFEMP1/FHL2/COL5A2/IGFBP5/TGM2/SULF2/ADAMTS1/DGCR6/CSRNP1/PDGFRA/CPE/FAT1/GHR/CSF1R/PDGFRB/PIM1/LAMA2/CCN2/TNFAIP3/ESR1/AQP1/HGF/COL1A2/SERPINE1/SMO/INSIG1/FGFR1/MYC/SLC1A1/COL5A1/FLNA/ELF3,52,high
GO:0002696,positive regulation of leukocyte activation,31/405,154/7531,9.940569873307952e-11,9.663845901159109e-9,6.8268949286388044e-9,VCAM1/CD55/GPAM/ZBTB16/IGF1/IGHG4/IGHG2/IGHA1/IGHG1/IGHG3/IGHM/THBS1/CCL2/TNFSF14/CEBPA/IL4I1/IGKC/IGFBP2/IGLC1/IGLL5/IGLC2/IGLC3/HLA-F/HLA-DRA/HLA-DRB5/HLA-DQB1/CDKN1A/IL33/ANXA1/CD24/F2RL1,31,high
GO:0045321,leukocyte activation,54/405,398/7531,1.3556994660220016e-10,1.2832765734950369e-8,9.065536041487847e-9,PLA2G2A/C1QA/ZC3H12A/LEPR/VCAM1/FCGR2B/CD55/KLF6/GPAM/CD44/ZBTB16/IGF1/DTX1/LGALS3/IGHG4/IGHG2/IGHA1/IGHG1/IGHG3/IGHM/THBS1/CCL2/TNFSF14/ICAM1/LDLR/BST2/CEBPA/C5AR1/IL4I1/PRKCE/IGKC/IGFBP2/IGLC1/IGLL5/IGLC2/IGLC3/HMOX1/CXCL8/EGR1/HLA-F/HLA-DRA/HLA-DRB5/HLA-DQB1/CDKN1A/TNFAIP3/GPER1/GPNMB/NAMPT/IL33/ANXA1/NFIL3/VSIG4/CD24/F2RL1,54,high
GO:0006911,"phagocytosis, engulfment",15/405,38/7531,3.491389977141808e-10,3.220135832763868e-8,2.2748219716114238e-8,FCGR2B/IGHG4/IGHG2/IGHA1/IGHG1/IGHG3/IGHM/THBS1/IGKC/IGLC1/IGLL5/IGLC2/IGLC3/CD36/F2RL1,15,high
GO:0099024,plasma membrane invagination,16/405,44/7531,3.7950935285031184e-10,3.412737855506429e-8,2.410883099422771e-8,FCGR2B/IGHG4/IGHG2/IGHA1/IGHG1/IGHG3/IGHM/THBS1/SPIRE1/IGKC/IGLC1/IGLL5/IGLC2/IGLC3/CD36/F2RL1,16,high
GO:0008202,steroid metabolic process,30/405,154/7531,4.692107089122331e-10,4.1164656584324456e-8,2.9080222113328136e-8,LEPR/FDPS/HSD17B7/IDI1/AKR1C2/ADM/DKK3/TM7SF2/DHCR7/DGAT2/TSKU/CACNA1H/MVD/LDLR/CEBPA/CYP1B1/LSS/SEC14L2/PPARGC1A/PDGFRA/SPP1/MSMO1/AMACR/HMGCS1/HMGCR/EGR1/ESR1/CYP51A1/INSIG1/SQLE,30,high
GO:0051249,regulation of lymphocyte activation,34/405,201/7531,1.6183614343749092e-9,1.386010971296797e-7,9.791289480152961e-8,ZC3H12A/VCAM1/FCGR2B/CD55/GPAM/ZBTB16/IGF1/DTX1/LGALS3/IGHG4/IGHG2/IGHA1/IGHG1/IGHG3/IGHM/CCL2/TNFSF14/IL4I1/IGKC/IGFBP2/IGLC1/IGLL5/IGLC2/IGLC3/HLA-F/HLA-DRA/HLA-DRB5/HLA-DQB1/CDKN1A/TNFAIP3/GPNMB/ANXA1/VSIG4/CD24,34,high
GO:0043068,positive regulation of programmed cell death,43/405,298/7531,1.8251671334168255e-9,1.5267735299768188e-7,1.0785687784744719e-7,ZC3H12A/JUN/CCN1/SORT1/S100A9/G0S2/ATF3/CAMK1D/KCNMA1/IFIT2/H19/ADM/ZBTB16/NR4A1/PHLDA1/DUSP6/TGFB3/THBS1/ALDH1A2/TNFRSF12A/OSGIN1/CCL2/NGFR/GADD45B/CYP1B1/INHBB/TGM2/PTGIS/SIK1/HMOX1/TNFSF10/PPARGC1A/HPGD/HMGCR/PDGFRB/DUSP1/CDKN1A/AKAP12/SOD2/GPER1/ANXA1/GADD45G/F2RL1,43,high
GO:1901342,regulation of vasculature development,28/405,144/7531,1.9030345571634875e-9,1.555730750481151e-7,1.099025220333172e-7,EPHA2/ZC3H12A/EFNA1/CHI3L1/ATP2B4/ADM/COL4A2/THBS1/LRG1/ANGPTL4/KLF2/C5AR1/CYP1B1/CXCR4/ID1/PTGIS/ADAMTS1/HMOX1/STAB1/CXCL8/TNFAIP3/THBS2/GPNMB/AQP1/HGF/SERPINE1/ENPP2/KLF4,28,high
