ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count,varRank
GO:0003012,muscle system process,48/524,231/9842,1.3092389046263214e-16,4.639466591121274e-14,3.6370531484499624e-14,ZC3H12A/KCND3/ATP1A2/PTGS2/LMOD1/PPP1R12B/ATP2B4/AGT/KCNMA1/CRYAB/CACNA1C/NR4A1/AKAP6/SYNM/CACNA1H/MYH11/GNAO1/GJC1/MYOM1/DSC2/DSG2/CNN1/FXYD1/HSPB6/DMPK/MYH14/CXCR4/SCN7A/DES/MYL9/ADA/SMTN/HMOX1/MYLK/ANK2/GUCY1A1/ITGA2/PI16/PLN/CCN2/GPER1/SULF1/FBXO32/TPM2/NR4A3/DMD/SLC6A8/FLNA,48,high
GO:0001525,angiogenesis,60/524,347/9842,1.747178348470566e-16,5.675417668615222e-14,4.449174338254433e-14,EPHA2/COL8A2/ZC3H12A/LEPR/CCN1/VAV3/PTGS2/CHI3L1/ATP2B4/AGT/JCAD/AMOTL1/MCAM/NR4A1/ITGA5/COL4A1/COL4A2/THBS1/CSPG4/ANPEP/TNFRSF12A/PRKCB/CCL2/C3/ANGPTL4/HSPB6/CEACAM1/HIF3A/C5AR1/EMILIN1/CYP1B1/MEIS1/HK2/CXCR4/NRP2/FN1/ACKR3/PTGIS/ADAMTS1/HMOX1/ADAMTS9/APOD/SLIT2/CXCL8/FGF2/SFRP2/THBS4/SEMA6A/HLA-G/CCN2/SMOC2/THBS2/HDAC9/AQP1/SERPINE1/EGR3/SFRP1/SULF1/COL15A1/FLNA,60,high
GO:0002250,adaptive immune response,50/524,255/9842,3.640679621690501e-16,1.0916437819499673e-13,8.557808050014191e-14,ZC3H12A/CD55/IGHA2/IGHG4/IGHG2/IGHA1/IGHG1/IGHG3/IGHM/IGHV3-23/IGHV3-30/IGHV3-33/IGHV4-59/PRKCB/C3/ICAM1/CEACAM1/IGKC/IGKV3-15/IGKV3-20/IGKV2D-28/ZAP70/ADA/IGLV1-44/IGLV1-40/IGLV3-21/IGLV2-14/IGLC1/IGLL5/IGLC2/IGLC3/KLHL6/BCL6/JCHAIN/IL7R/C7/ERAP2/IRF4/HLA-G/C4A/C4B/HLA-DRB5/HLA-DQB1/PRDM1/AZGP1/RAP1GAP/SLAMF7/IGLV2-23/IGLV2-11/IGLV2-8,50,high
GO:0001944,vasculature development,72/524,483/9842,5.248846050854232e-16,1.4614287075878427e-13,1.1456691793706644e-13,EPHA2/COL8A2/ZC3H12A/LEPR/CCN1/TGFBR3/VAV3/PTGS2/CHI3L1/ATP2B4/AGT/JCAD/AMOTL1/MCAM/NR4A1/ITGA5/COL4A1/COL4A2/THBS1/CSPG4/ANPEP/TNFRSF12A/PRKCB/CCL2/GJC1/SOCS3/C3/ANGPTL4/LDLR/HSPB6/CEACAM1/HIF3A/C5AR1/EMILIN1/CYP1B1/MEIS1/HK2/CXCR4/NRP2/FN1/ACKR3/PTGIS/ADAMTS1/HMOX1/ADAMTS9/MYLK/APOD/SLIT2/CXCL8/PKD2/FGF2/SFRP2/THBS4/SEMA6A/EGR1/HLA-G/PRDM1/CCN2/SMOC2/THBS2/GPER1/HDAC9/AQP1/SERPINE1/EGR3/SFRP1/SULF1/SLC1A1/COL15A1/SVEP1/COL5A1/FLNA,72,high
GO:0006910,"phagocytosis, recognition",17/524,27/9842,8.861867913873706e-16,2.302904075218647e-13,1.805333512559675e-13,IGHA2/IGHG4/IGHG2/IGHA1/IGHG1/IGHG3/IGHM/IGHV3-23/IGHV3-30/IGHV3-33/IGHV4-59/IGKC/IGLC1/IGLL5/IGLC2/IGLC3/C4B,17,high
GO:0009617,response to bacterium,56/524,330/9842,4.515196435842306e-15,1.1000147316820817e-12,8.623431087664615e-13,EPHA2/PLA2G2A/ZC3H12A/S100A9/S100A8/PTGS2/RGS1/CD55/NR4A1/LYZ/OAS3/FOS/IGHA2/IGHG4/IGHG2/IGHA1/IGHG1/IGHG3/IGHM/IGHV3-23/IGHV3-30/IGHV3-33/IGHV4-59/CCL2/GSDMB/NR1D1/FAM20A/CFD/C3/ICAM1/C5AR1/SSC5D/IGKC/IGKV3-20/SCN7A/SLPI/IGLC1/IGLL5/IGLC2/IGLC3/LTF/CCDC80/JCHAIN/CXCL8/CXCL2/IL7R/C4B/FKBP5/AKAP12/AQP1/SERPINE1/FABP4/IKZF3/GGT1/F2RL1/LCN2,56,high
GO:0044057,regulation of system process,49/524,263/9842,6.1309619369193895e-15,1.405793507653634e-12,1.10205464414099e-12,HSPB7/ZC3H12A/KCND3/ATP1A2/PTGS2/PPP1R12B/ATP2B4/AGT/CELF2/KCNMA1/CACNA1C/ABCC9/NR4A1/AKAP6/CACNA1H/GNAO1/NLGN2/GJC1/ACE/C1QTNF1/DSC2/DSG2/ICAM1/CNN1/TSHZ3/FXYD1/HSPB6/DMPK/DES/MYL9/ADA/HOPX/ANK2/GUCY1A1/TPPP/ITGA2/HBEGF/HRH2/PI16/PLN/CCN2/GPER1/AQP1/FBXO32/SLC1A1/NR4A3/DMD/FLNA/F2RL1,49,high
GO:1903522,regulation of blood circulation,30/524,115/9842,1.5303189360288283e-13,3.313990673689096e-11,2.5979624978313974e-11,HSPB7/ZC3H12A/KCND3/ATP1A2/PTGS2/ATP2B4/AGT/CELF2/CACNA1C/ABCC9/CACNA1H/GNAO1/GJC1/ACE/DSC2/DSG2/ICAM1/FXYD1/DMPK/DES/ADA/HOPX/ANK2/HBEGF/HRH2/PLN/CCN2/SLC1A1/DMD/FLNA,30,high
GO:0006911,"phagocytosis, engulfment",20/524,50/9842,2.480940736621244e-13,5.089845784920847e-11,3.990122414632394e-11,IGHA2/IGHG4/IGHG2/IGHA1/IGHG1/IGHG3/IGHM/IGHV3-23/IGHV3-30/IGHV3-33/IGHV4-59/THBS1/C3/IGKC/IGLC1/IGLL5/IGLC2/IGLC3/ITGA2/F2RL1,20,high
GO:0050853,B cell receptor signaling pathway,19/524,46/9842,4.948520084018098e-13,9.644665643751273e-11,7.560817791528704e-11,VAV3/IGHA2/IGHG4/IGHG2/IGHA1/IGHG1/IGHG3/IGHM/IGHV3-23/IGHV3-30/IGHV3-33/IGHV4-59/PRKCB/IGKC/IGLC1/IGLL5/IGLC2/IGLC3/KLHL6,19,high
GO:0008016,regulation of heart contraction,26/524,94/9842,1.5099934766525153e-12,2.802835510472145e-10,2.19724865299361e-10,HSPB7/ZC3H12A/KCND3/ATP1A2/ATP2B4/AGT/CELF2/CACNA1C/ABCC9/CACNA1H/GNAO1/GJC1/DSC2/DSG2/FXYD1/DMPK/DES/ADA/HOPX/ANK2/HBEGF/PLN/CCN2/SLC1A1/DMD/FLNA,26,high
GO:0099024,plasma membrane invagination,20/524,57/9842,4.487847513649838e-12,7.951649821912304e-10,6.233598723505015e-10,IGHA2/IGHG4/IGHG2/IGHA1/IGHG1/IGHG3/IGHM/IGHV3-23/IGHV3-30/IGHV3-33/IGHV4-59/THBS1/C3/IGKC/IGLC1/IGLL5/IGLC2/IGLC3/ITGA2/F2RL1,20,high
GO:0030198,extracellular matrix organization,34/524,166/9842,6.5454358603184526e-12,1.020564359340853e-9,8.000589601054513e-10,COL8A2/CCN1/ADAMTS4/DDR2/DPT/LAMB3/AGT/LUM/COL4A1/COL4A2/NID2/PAPLN/MYH11/SMPD3/CRISPLD2/EMILIN1/CYP1B1/ADAMTS1/FBLN2/ADAMTS9/CCDC80/SFRP2/TNXB/CCN2/SMOC2/AEBP1/ELN/SULF1/COL14A1/COL15A1/COL5A1/GPM6B/COL4A5/COL9A2,34,high
GO:0043062,extracellular structure organization,34/524,166/9842,6.5454358603184526e-12,1.020564359340853e-9,8.000589601054513e-10,COL8A2/CCN1/ADAMTS4/DDR2/DPT/LAMB3/AGT/LUM/COL4A1/COL4A2/NID2/PAPLN/MYH11/SMPD3/CRISPLD2/EMILIN1/CYP1B1/ADAMTS1/FBLN2/ADAMTS9/CCDC80/SFRP2/TNXB/CCN2/SMOC2/AEBP1/ELN/SULF1/COL14A1/COL15A1/COL5A1/GPM6B/COL4A5/COL9A2,34,high
GO:0045229,external encapsulating structure organization,34/524,166/9842,6.5454358603184526e-12,1.020564359340853e-9,8.000589601054513e-10,COL8A2/CCN1/ADAMTS4/DDR2/DPT/LAMB3/AGT/LUM/COL4A1/COL4A2/NID2/PAPLN/MYH11/SMPD3/CRISPLD2/EMILIN1/CYP1B1/ADAMTS1/FBLN2/ADAMTS9/CCDC80/SFRP2/TNXB/CCN2/SMOC2/AEBP1/ELN/SULF1/COL14A1/COL15A1/COL5A1/GPM6B/COL4A5/COL9A2,34,high
GO:0060047,heart contraction,28/524,116/9842,7.876023132562565e-12,1.1807976219511109e-9,9.256718685760782e-10,HSPB7/ZC3H12A/KCND3/ATP1A2/ATP2B4/AGT/CELF2/CACNA1C/ABCC9/CACNA1H/GNAO1/GJC1/ACE/DSC2/DSG2/FXYD1/DMPK/CXCR4/DES/ADA/HOPX/ANK2/HBEGF/PLN/CCN2/SLC1A1/DMD/FLNA,28,high
GO:0019724,B cell mediated immunity,25/524,98/9842,2.88903360427844e-11,4.061419185043527e-9,3.183899947120348e-9,CD55/IGHA2/IGHG4/IGHG2/IGHA1/IGHG1/IGHG3/IGHM/IGHV3-23/IGHV3-30/IGHV3-33/IGHV4-59/C3/IGKC/IGLC1/IGLL5/IGLC2/IGLC3/BCL6/C7/HLA-G/C4A/C4B/HLA-DRB5/HLA-DQB1,25,high
GO:0045765,regulation of angiogenesis,35/524,184/9842,2.9173867927454785e-11,4.061419185043527e-9,3.183899947120348e-9,EPHA2/ZC3H12A/CHI3L1/ATP2B4/AGT/JCAD/ITGA5/COL4A2/THBS1/PRKCB/C3/ANGPTL4/HSPB6/CEACAM1/C5AR1/EMILIN1/CYP1B1/HK2/CXCR4/PTGIS/ADAMTS1/HMOX1/ADAMTS9/CXCL8/FGF2/SFRP2/THBS4/SEMA6A/HLA-G/SMOC2/THBS2/AQP1/SERPINE1/SFRP1/SULF1,35,high
GO:1901342,regulation of vasculature development,35/524,186/9842,4.009781033190144e-11,5.389698781853511e-9,4.2251885079313935e-9,EPHA2/ZC3H12A/CHI3L1/ATP2B4/AGT/JCAD/ITGA5/COL4A2/THBS1/PRKCB/C3/ANGPTL4/HSPB6/CEACAM1/C5AR1/EMILIN1/CYP1B1/HK2/CXCR4/PTGIS/ADAMTS1/HMOX1/ADAMTS9/CXCL8/FGF2/SFRP2/THBS4/SEMA6A/HLA-G/SMOC2/THBS2/AQP1/SERPINE1/SFRP1/SULF1,35,high
GO:0003015,heart process,28/524,125/9842,5.365693262279967e-11,6.9718241121224374e-9,5.465476329964472e-9,HSPB7/ZC3H12A/KCND3/ATP1A2/ATP2B4/AGT/CELF2/CACNA1C/ABCC9/CACNA1H/GNAO1/GJC1/ACE/DSC2/DSG2/FXYD1/DMPK/CXCR4/DES/ADA/HOPX/ANK2/HBEGF/PLN/CCN2/SLC1A1/DMD/FLNA,28,high
GO:0010324,membrane invagination,20/524,65/9842,7.042017449681202e-11,8.854769038341072e-9,6.9415879987859185e-9,IGHA2/IGHG4/IGHG2/IGHA1/IGHG1/IGHG3/IGHM/IGHV3-23/IGHV3-30/IGHV3-33/IGHV4-59/THBS1/C3/IGKC/IGLC1/IGLL5/IGLC2/IGLC3/ITGA2/F2RL1,20,high
GO:0016064,immunoglobulin mediated immune response,24/524,96/9842,1.1449541523819528e-10,1.3946972768702662e-8,1.0933558895936873e-8,CD55/IGHA2/IGHG4/IGHG2/IGHA1/IGHG1/IGHG3/IGHM/IGHV3-23/IGHV3-30/IGHV3-33/IGHV4-59/C3/IGKC/IGLC1/IGLL5/IGLC2/IGLC3/BCL6/C7/C4A/C4B/HLA-DRB5/HLA-DQB1,24,high
GO:0061061,muscle structure development,52/524,376/9842,1.4978779587249163e-10,1.7693116009423406e-8,1.3870302118591491e-8,TGFBR3/PLEKHO1/LMOD1/BTG2/ATF3/AGT/SVIL/IGF2/CRYAB/TAGLN/USP2/CDON/NR4A1/ITGA7/AKAP6/CFL2/ACTN1/FOS/RBPMS2/ALPK3/CACNA1H/MYH11/NKD1/HLF/MYOM1/DMPK/MYH14/DYSF/SPEG/COL6A3/SIK1/ADARB1/SMTN/MAFF/BOC/MYLK/UCHL1/HOPX/ANK2/PDLIM3/EGR1/HBEGF/PDLIM7/PI16/GPER1/HDAC9/ELN/FLNC/EGR3/PGM5/DMD/FHL1,52,high
GO:0006954,inflammatory response,53/524,391/9842,2.09578454343634e-10,2.402755338327898e-8,1.8836106902773054e-8,EPHA2/PLA2G2A/ZC3H12A/TSPAN2/S100A9/S100A8/ACKR1/PTGS2/CHI3L1/AGT/H19/SAA1/LYZ/FOS/SERPINA1/SERPINA3/THBS1/ITGAL/CCL2/CCL14/NR1D1/AOC3/SOCS3/C3/ICAM1/LDLR/C5AR1/IL1RN/CXCR4/FN1/TGM2/ADA/PTGIS/HMOX1/SCUBE1/BCL6/APOD/CXCL8/CXCL2/ITGA2/C4A/C4B/GPER1/HDAC9/SERPINE1/FABP4/CCL21/S1PR3/SEMA7A/NLRP2/GGT1/F2RL1/LCN2,53,high
GO:0002460,adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains,33/524,181/9842,3.5024293757418727e-10,3.900705630469091e-8,3.0579105196326794e-8,ZC3H12A/CD55/IGHA2/IGHG4/IGHG2/IGHA1/IGHG1/IGHG3/IGHM/IGHV3-23/IGHV3-30/IGHV3-33/IGHV4-59/C3/ICAM1/CEACAM1/IGKC/ADA/IGLC1/IGLL5/IGLC2/IGLC3/KLHL6/BCL6/IL7R/C7/IRF4/HLA-G/C4A/C4B/HLA-DRB5/HLA-DQB1/AZGP1,33,high
GO:0050865,regulation of cell activation,48/524,344/9842,5.892277563205992e-10,6.380027205938043e-8,5.001544376019589e-8,PLA2G2A/ZC3H12A/VAV3/CD55/ITPKB/IGF2/ZBTB16/IGHA2/IGHG4/IGHG2/IGHA1/IGHG1/IGHG3/IGHM/IGHV3-23/IGHV3-30/IGHV3-33/IGHV4-59/THBS1/CCL2/NR1D1/C1QTNF1/LDLR/CEACAM1/EMILIN1/IGKC/ZAP70/ADA/IGLC1/IGLL5/IGLC2/IGLC3/HMOX1/BCL6/IL7R/IRF4/HLA-G/HLA-DRB5/HLA-DQB1/PRDM1/CCN2/GPER1/EGR3/SFRP1/CCL21/NR4A3/IKZF3/F2RL1,48,high
GO:0050871,positive regulation of B cell activation,19/524,67/9842,1.007000498688965e-9,1.0256195683175134e-7,8.040219294174452e-8,VAV3/IGHA2/IGHG4/IGHG2/IGHA1/IGHG1/IGHG3/IGHM/IGHV3-23/IGHV3-30/IGHV3-33/IGHV4-59/IGKC/ADA/IGLC1/IGLL5/IGLC2/IGLC3/BCL6,19,high
GO:0055065,metal ion homeostasis,46/524,327/9842,1.0501396506766639e-9,1.0256195683175134e-7,8.040219294174452e-8,CAMK2N1/S100A9/S100A8/ATP1A2/ATP2B4/CD55/AGT/KCNMA1/SAA1/CACNA1C/VDR/AKAP6/PRKCB/MT2A/MT1E/MT1M/MT1X/CCL14/FAM20A/C1QTNF1/CYP4F12/DMPK/C5AR1/CXCR4/SCN7A/ACKR3/TGM2/HMOX1/LTF/ADCY5/PKD2/ANK2/FGF2/C7/PLN/GPER1/SCARA5/SLC1A1/CCL21/S1PR3/NCS1/DMD/HEPH/F2RL1/LCN2/CCL28,46,high
GO:0002694,regulation of leukocyte activation,45/524,316/9842,1.081771451177847e-9,1.0256195683175134e-7,8.040219294174452e-8,PLA2G2A/ZC3H12A/VAV3/CD55/ITPKB/IGF2/ZBTB16/IGHA2/IGHG4/IGHG2/IGHA1/IGHG1/IGHG3/IGHM/IGHV3-23/IGHV3-30/IGHV3-33/IGHV4-59/THBS1/CCL2/NR1D1/LDLR/CEACAM1/IGKC/ZAP70/ADA/IGLC1/IGLL5/IGLC2/IGLC3/HMOX1/BCL6/IL7R/IRF4/HLA-G/HLA-DRB5/HLA-DQB1/PRDM1/GPER1/EGR3/SFRP1/CCL21/NR4A3/IKZF3/F2RL1,45,high
GO:0002443,leukocyte mediated immunity,36/524,219/9842,1.087159097266973e-9,1.0256195683175134e-7,8.040219294174452e-8,CD55/IGHA2/IGHG4/IGHG2/IGHA1/IGHG1/IGHG3/IGHM/IGHV3-23/IGHV3-30/IGHV3-33/IGHV4-59/ACE/C3/ICAM1/BST2/CEACAM1/IGKC/IGLC1/IGLL5/IGLC2/IGLC3/HMOX1/BCL6/IL7R/C7/HLA-G/C4A/C4B/HLA-DRB5/HLA-DQB1/AZGP1/NR4A3/PTGDS/SLAMF7/F2RL1,36,high
GO:0002684,positive regulation of immune system process,59/524,482/9842,1.1134516825241753e-9,1.0256195683175134e-7,8.040219294174452e-8,ZC3H12A/VAV3/CD55/ITPKB/IGF2/ZBTB16/TESC/FOS/IGHA2/IGHG4/IGHG2/IGHA1/IGHG1/IGHG3/IGHM/IGHV3-23/IGHV3-30/IGHV3-33/IGHV4-59/THBS1/PRKCB/SLC7A5/CCL2/CFD/C3/ICAM1/CEACAM1/C5AR1/IGKC/ZAP70/ADA/IGLC1/IGLL5/IGLC2/IGLC3/HMOX1/KLHL6/BCL6/CXCL8/IL7R/C7/ITGA2/THBS4/HLA-G/CFB/C4A/C4B/HLA-DRB5/HLA-DQB1/AZGP1/SERPINE1/EGR3/CA2/AQP3/CCL21/NR4A3/SEMA7A/KCNN4/F2RL1,59,high
GO:0002252,immune effector process,47/524,339/9842,1.1169979574480173e-9,1.0256195683175134e-7,8.040219294174452e-8,ZC3H12A/VAV3/CD55/IGHA2/IGHG4/IGHG2/IGHA1/IGHG1/IGHG3/IGHM/IGHV3-23/IGHV3-30/IGHV3-33/IGHV4-59/ITGAL/SLC7A5/ACE/CFD/C3/ICAM1/BST2/CEACAM1/DYSF/IGKC/ADA/IGLC1/IGLL5/IGLC2/IGLC3/HMOX1/BCL6/IL7R/C7/IRF4/HLA-G/CFB/C4A/C4B/HLA-DRB5/HLA-DQB1/AZGP1/TCIM/NR4A3/PTGDS/SEMA7A/SLAMF7/F2RL1,47,high
GO:0002253,activation of immune response,34/524,199/9842,1.1313915196935115e-9,1.0256195683175134e-7,8.040219294174452e-8,ZC3H12A/VAV3/CD55/IGHA2/IGHG4/IGHG2/IGHA1/IGHG1/IGHG3/IGHM/IGHV3-23/IGHV3-30/IGHV3-33/IGHV4-59/PRKCB/CFD/C3/CEACAM1/C5AR1/IGKC/ZAP70/ADA/IGLC1/IGLL5/IGLC2/IGLC3/KLHL6/C7/CFB/C4A/C4B/HLA-DQB1/NR4A3/KCNN4,34,high
GO:0090257,regulation of muscle system process,27/524,133/9842,1.2500681314672496e-9,1.107446721922577e-7,8.68169326710389e-8,ZC3H12A/ATP1A2/PTGS2/PPP1R12B/ATP2B4/AGT/KCNMA1/CACNA1C/NR4A1/AKAP6/DSC2/DSG2/CNN1/HSPB6/DMPK/MYL9/ADA/ANK2/GUCY1A1/ITGA2/PI16/PLN/CCN2/GPER1/FBXO32/NR4A3/DMD,27,high
GO:0006937,regulation of muscle contraction,21/524,83/9842,1.3339909020990652e-9,1.1555325636404791e-7,9.058656348055173e-8,ZC3H12A/ATP1A2/PTGS2/PPP1R12B/KCNMA1/CACNA1C/NR4A1/DSC2/DSG2/CNN1/HSPB6/DMPK/MYL9/ADA/ANK2/GUCY1A1/ITGA2/PLN/CCN2/GPER1/DMD,21,high
GO:0050867,positive regulation of cell activation,35/524,211/9842,1.4549467214493752e-9,1.2296939592736724e-7,9.640035547977293e-8,VAV3/CD55/ITPKB/IGF2/ZBTB16/IGHA2/IGHG4/IGHG2/IGHA1/IGHG1/IGHG3/IGHM/IGHV3-23/IGHV3-30/IGHV3-33/IGHV4-59/THBS1/CCL2/IGKC/ZAP70/ADA/IGLC1/IGLL5/IGLC2/IGLC3/BCL6/IL7R/HLA-G/HLA-DRB5/HLA-DQB1/CCN2/EGR3/CCL21/NR4A3/F2RL1,35,high
GO:0006935,chemotaxis,44/524,308/9842,1.5125771050036214e-9,1.2296939592736724e-7,9.640035547977293e-8,EPHA2/CSF3R/NEXN/CCN1/VAV3/S100A9/S100A8/NFASC/SEMA4G/SAA1/NCAM1/NR4A1/THBS1/SEMA6D/NTN1/CCL2/CCL14/PLAUR/C5AR1/CXCR4/NRP2/ACKR3/CHL1/BOC/SLIT2/CXCL8/CXCL2/FGF2/ITGA1/ITGA2/THBS4/SEMA6A/HBEGF/SLIT3/SMOC2/SERPINE1/PLXNA4/EGR3/FGFR1/CCL21/L1CAM/SEMA7A/F2RL1/CCL28,44,high
GO:0072507,divalent inorganic cation homeostasis,37/524,232/9842,1.5142460247597814e-9,1.2296939592736724e-7,9.640035547977293e-8,CAMK2N1/S100A9/S100A8/ATP1A2/ATP2B4/CD55/AGT/SAA1/CACNA1C/VDR/AKAP6/PRKCB/MT2A/MT1E/MT1M/MT1X/CCL14/FAM20A/C1QTNF1/DMPK/C5AR1/CXCR4/ACKR3/TGM2/ADCY5/PKD2/ANK2/FGF2/PLN/GPER1/SLC1A1/CCL21/S1PR3/NCS1/DMD/F2RL1/CCL28,37,high
GO:0008037,cell recognition,20/524,76/9842,1.562427460607644e-9,1.242926988050734e-7,9.743774260244879e-8,NEXN/IGHA2/IGHG4/IGHG2/IGHA1/IGHG1/IGHG3/IGHM/IGHV3-23/IGHV3-30/IGHV3-33/IGHV4-59/IGKC/CXCR4/IGLC1/IGLL5/IGLC2/IGLC3/C4B/CCL21,20,high
