ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count,varRank
GO:0061061,muscle structure development,73/565,388/10217,4.042576786102533e-21,1.5115562110217925e-18,1.024764201568001e-18,ID3/PLEKHO1/RGS2/CSRP1/LMOD1/BTG2/ATF3/OBSCN/AGT/SVIL/EGR2/IGF2/ADM/CRYAB/TAGLN/NR4A1/ITGA7/DCN/IGF1/KLF5/EDNRB/CFL2/ACTN1/FOS/TPM1/RBPMS2/MYH11/NKD1/MYH3/KRT19/TBX2/MYOM1/GATA6/FHOD3/GDF15/SDC1/SLC8A1/DYSF/CYP26B1/NEB/TTN/SPEG/COL6A3/SIK1/S100B/LIF/SMTN/LGALS1/MAFF/WNT5A/MYLK/KCNAB1/PDLIM5/NPNT/PDLIM3/BASP1/EGR1/HBEGF/PDLIM7/DSP/PI16/VEGFA/ELN/CAV1/FLNC/EGR3/CCN3/CNTFR/PGM5/ASS1/DMD/FHL1/MYOM2,73,high
GO:0009611,response to wounding,68/565,343/10217,5.1191468868102386e-21,1.7545875954542093e-18,1.1895280792245898e-18,ID3/CCN1/F3/VAV3/CSRP1/VCL/HBB/ADM/LYVE1/SAA1/SERPING1/SYT7/MCAM/VWF/ITGA5/DCN/IGF1/POSTN/FERMT2/TGFB3/SERPINA1/THBS1/FGF7/TPM1/TNFRSF12A/ABAT/P2RX1/COL1A1/C1QTNF1/ZFP36/CEACAM1/APOE/SDC1/DYSF/INHBB/CXCR4/COL3A1/FN1/SERPINE2/MYL9/LGALS1/SCUBE1/FBLN1/MUSTN1/WNT5A/MYLK/GATA2/CLDN1/APOD/SPP1/MMRN1/MAP1B/SLC12A2/HBEGF/DPYSL3/F13A1/DSP/CDKN1A/VEGFA/CCN2/SMOC2/SERPINE1/CAV1/PTN/PLAT/TNC/FLNA/F5,68,high
GO:0009617,response to bacterium,66/565,326/10217,6.201402054057814e-21,1.9620282037184452e-18,1.3301630802590403e-18,EPHA2/PLA2G2A/ALPL/ZC3H12A/VCAM1/H2BC21/S100A9/HMCN1/PTGS2/RGS1/ADM/MGST1/NR4A1/LYZ/DCN/EDNRB/ARG2/FOS/IGHA2/IGHG4/IGHG2/IGHA1/IGHG1/IGHG3/IGHM/CCL2/COLEC12/CFD/LRG1/C3/ICAM1/ZFP36/BCL3/SSC5D/IGKC/IGKV3-20/SCN7A/SLPI/IGLC1/IGLL5/IGLC2/IGLC3/LTF/WNT5A/CCDC80/CLDN1/SPON2/JCHAIN/CXCL8/CXCL2/ANXA3/HPGD/IL7R/C4B/FKBP5/CDK19/AQP1/BAIAP2L1/SERPINE1/CAV1/TRIB1/ASS1/MAOB/CD24/GGT1/LCN2,66,high
GO:0006958,"complement activation, classical pathway",20/565,31/10217,2.4718881618993622e-18,7.262054292780055e-16,4.923332135993543e-16,SERPING1/C1S/C1R/IGHA2/IGHG4/IGHG2/IGHA1/IGHG1/IGHG3/IGHM/C3/IGKC/IGLC1/IGLL5/IGLC2/IGLC3/C7/C4A/C4B/CLU,20,high
GO:0002455,humoral immune response mediated by circulating immunoglobulin,21/565,35/10217,3.0935304392451955e-18,8.482460464410326e-16,5.750710269165279e-16,SERPING1/C1S/C1R/IGHA2/IGHG4/IGHG2/IGHA1/IGHG1/IGHG3/IGHM/C3/BCL3/IGKC/IGLC1/IGLL5/IGLC2/IGLC3/C7/C4A/C4B/CLU,21,high
GO:0030198,extracellular matrix organization,44/565,177/10217,8.712485072746536e-18,1.9908028391225834e-15,1.3496709331991563e-15,CCN1/ADAMTSL4/ADAMTS4/DDR2/DPT/LAMB3/AGT/NID1/LUM/POSTN/LCP1/COL4A1/COL4A2/SMOC1/MYH11/MMP2/CRISPLD2/MFAP4/COL1A1/BCL3/EMILIN1/CYP1B1/DPP4/COL3A1/ADAMTS1/FBLN1/FBLN2/COL8A1/CCDC80/NPNT/SFRP2/TNXB/COL12A1/CCN2/SMOC2/AEBP1/ELN/COL1A2/CAV1/SULF1/COL14A1/COL15A1/COL9A2/ELF3,44,high
GO:0043062,extracellular structure organization,44/565,177/10217,8.712485072746536e-18,1.9908028391225834e-15,1.3496709331991563e-15,CCN1/ADAMTSL4/ADAMTS4/DDR2/DPT/LAMB3/AGT/NID1/LUM/POSTN/LCP1/COL4A1/COL4A2/SMOC1/MYH11/MMP2/CRISPLD2/MFAP4/COL1A1/BCL3/EMILIN1/CYP1B1/DPP4/COL3A1/ADAMTS1/FBLN1/FBLN2/COL8A1/CCDC80/NPNT/SFRP2/TNXB/COL12A1/CCN2/SMOC2/AEBP1/ELN/COL1A2/CAV1/SULF1/COL14A1/COL15A1/COL9A2/ELF3,44,high
GO:0045229,external encapsulating structure organization,44/565,177/10217,8.712485072746536e-18,1.9908028391225834e-15,1.3496709331991563e-15,CCN1/ADAMTSL4/ADAMTS4/DDR2/DPT/LAMB3/AGT/NID1/LUM/POSTN/LCP1/COL4A1/COL4A2/SMOC1/MYH11/MMP2/CRISPLD2/MFAP4/COL1A1/BCL3/EMILIN1/CYP1B1/DPP4/COL3A1/ADAMTS1/FBLN1/FBLN2/COL8A1/CCDC80/NPNT/SFRP2/TNXB/COL12A1/CCN2/SMOC2/AEBP1/ELN/COL1A2/CAV1/SULF1/COL14A1/COL15A1/COL9A2/ELF3,44,high
GO:0042060,wound healing,55/565,271/10217,1.2662557414442102e-17,2.7411104550315982e-15,1.8583442986624447e-15,CCN1/F3/VAV3/CSRP1/VCL/HBB/SAA1/SERPING1/SYT7/MCAM/VWF/ITGA5/DCN/IGF1/POSTN/FERMT2/TGFB3/SERPINA1/THBS1/TPM1/TNFRSF12A/ABAT/P2RX1/COL1A1/C1QTNF1/CEACAM1/APOE/SDC1/DYSF/CXCR4/COL3A1/FN1/SERPINE2/MYL9/SCUBE1/FBLN1/MUSTN1/WNT5A/MYLK/GATA2/CLDN1/MMRN1/SLC12A2/HBEGF/F13A1/DSP/CDKN1A/VEGFA/SMOC2/SERPINE1/CAV1/PLAT/TNC/FLNA/F5,55,high
GO:1901342,regulation of vasculature development,45/565,191/10217,3.408212822900152e-17,7.008989670294163e-15,4.751766193611843e-15,EPHA2/HSPG2/ZC3H12A/F3/AGT/ADM/ITGA5/DCN/FLT1/COL4A2/PGF/THBS1/PRKCB/GATA6/LRG1/C3/ANGPTL4/KLF2/HSPB6/CEACAM1/EMILIN1/CYP1B1/HK2/CXCR4/ID1/PTGIS/ADAMTS1/CLDN5/WNT5A/GATA2/CXCL8/ANXA3/SFRP2/THBS4/SLC12A2/VEGFA/SMOC2/THBS2/GPNMB/AQP1/SERPINE1/PTN/SFRP1/SULF1/ENPP2,45,high
GO:0045765,regulation of angiogenesis,44/565,189/10217,1.2570030754801392e-16,2.4619303092618155e-14,1.6690732566149815e-14,EPHA2/HSPG2/ZC3H12A/F3/AGT/ADM/ITGA5/DCN/FLT1/COL4A2/PGF/THBS1/PRKCB/GATA6/LRG1/C3/ANGPTL4/KLF2/HSPB6/CEACAM1/EMILIN1/CYP1B1/HK2/CXCR4/PTGIS/ADAMTS1/CLDN5/WNT5A/GATA2/CXCL8/ANXA3/SFRP2/THBS4/SLC12A2/VEGFA/SMOC2/THBS2/GPNMB/AQP1/SERPINE1/PTN/SFRP1/SULF1/ENPP2,44,high
GO:0044057,regulation of system process,52/565,272/10217,1.4426602511496088e-15,2.697118914990155e-13,1.8285200982274228e-13,ERRFI1/HSPB7/ZC3H12A/GSTM2/ATP1A2/PTGS2/RGS2/PPP1R12B/AGT/EGR2/KCNMA1/KCNQ1/ADM/NR4A1/IGF1/EDNRB/TPM1/ABAT/GNAO1/P2RX1/ATP2A3/TBX2/ACE/C1QTNF1/DSC2/DSG2/ICAM1/CNN1/FXYD1/HSPB6/APOE/TRPM4/SLC8A1/INHBB/DES/MYL9/S100B/CD38/NPNT/HBEGF/DSP/PI16/TNFRSF21/PLN/CCN2/SGK1/AQP1/CAV1/CCN3/NR4A3/DMD/FLNA,52,high
GO:0007517,muscle organ development,42/565,186/10217,2.0359169562426744e-15,3.6407506265330955e-13,2.46825813138986e-13,ID3/BTG2/ATF3/SVIL/EGR2/IGF2/CRYAB/TAGLN/NR4A1/ITGA7/DCN/IGF1/KLF5/CFL2/FOS/TPM1/MYH3/MYOM1/CYP26B1/NEB/TTN/SPEG/COL6A3/S100B/LIF/SMTN/MAFF/WNT5A/MYLK/KCNAB1/BASP1/EGR1/HBEGF/DSP/ELN/CAV1/EGR3/CNTFR/ASS1/DMD/FHL1/MYOM2,42,high
GO:0003018,vascular process in circulatory system,38/565,155/10217,2.6583807173370346e-15,4.555799954336343e-13,3.0886186492218443e-13,MFSD2A/ATP1A2/PTGS2/RGS2/AGT/KCNMA1/ACTA2/ADM/SLC2A3/PDE3A/EDNRB/ABCC4/FERMT2/SLC7A5/P2RX1/ATP2A3/ABCC3/ACE/ICAM1/KLF2/CEACAM1/APOE/TRPM4/SLC8A1/CLDN5/CD38/SLC4A4/EDNRA/NPR3/ITGA1/SLC12A2/KCNMB1/VEGFA/SLC22A3/CAV1/PTP4A3/SLC15A2/TJP3,38,high
GO:0042742,defense response to bacterium,31/565,104/10217,2.9709824840990892e-15,4.887860382839822e-13,3.313740042264626e-13,EPHA2/PLA2G2A/H2BC21/S100A9/LYZ/ARG2/IGHA2/IGHG4/IGHG2/IGHA1/IGHG1/IGHG3/IGHM/COLEC12/BCL3/SSC5D/IGKC/IGKV3-20/SLPI/IGLC1/IGLL5/IGLC2/IGLC3/LTF/SPON2/JCHAIN/ANXA3/IL7R/AQP1/SERPINE1/LCN2,31,high
GO:0006910,"phagocytosis, recognition",15/565,23/10217,3.7522464967594924e-14,5.669844195831156e-12,3.843888383368967e-12,IGHA2/IGHG4/IGHG2/IGHA1/IGHG1/IGHG3/IGHM/COLEC12/IGKC/IGLC1/IGLL5/IGLC2/IGLC3/SPON2/C4B,15,high
GO:0070848,response to growth factor,69/565,470/10217,3.771194721284736e-14,5.669844195831156e-12,3.843888383368967e-12,ERRFI1/EPHA2/CCN1/VCAM1/AGT/GATA3/DDIT4/PDE3A/NR4A1/ITGA5/LUM/DCN/FLT1/POSTN/COL4A2/FERMT2/PGF/FOS/TGFB3/THBS1/FBN1/FGF7/RBPMS2/PRKCB/TGFB1I1/CCL2/COL1A1/GATA6/LRG1/GDF15/ZFP36/LTBP4/EMILIN1/LTBP1/COL3A1/NRP2/ID1/PMEPA1/CLDN5/WNT5A/CLDN1/FGFR3/HTRA3/CXCL8/ANXA3/NPNT/SFRP2/HPGD/MAP1B/EGR1/HSPA1A/VEGFA/CCN2/SMOC2/COL1A2/CAV1/PTN/EGR3/SFRP1/SULF1/MYC/PTP4A3/NTRK2/GAS1/TNC/CHRDL1/RAP1GAP/LCN2/GCNT2,69,high
GO:0006954,inflammatory response,62/565,395/10217,3.8598501697853726e-14,5.669844195831156e-12,3.843888383368967e-12,EPHA2/PLA2G2A/HSPG2/ZC3H12A/F3/VCAM1/S100A9/ACKR1/PTGS2/AGT/GATA3/H19/ADM/SAA1/NEAT1/CD163/LYZ/IGF1/EDNRB/FOS/SERPINA1/SERPINA3/THBS1/P2RX1/PER1/CCL2/CCL14/AOC3/SOCS3/C3/ICAM1/LDLR/ZFP36/APOE/SDC1/CYP26B1/CXCR4/FN1/TGM2/PTGIS/SCUBE1/WNT5A/APOD/CXCL8/CXCL2/SPP1/C4A/C4B/CDK19/ESR1/ADCY1/SERPINE1/PTN/LPL/CCN3/CCL21/PTGS1/ASS1/NLRP2/GGT1/LCN2/ELF3,62,high
GO:0060537,muscle tissue development,44/565,232/10217,3.2826741017643814e-13,4.655737441571345e-11,3.1563715773407796e-11,RGS2/CSRP1/BTG2/ATF3/AGT/SVIL/EGR2/IGF2/NR4A1/DCN/IGF1/KLF5/CFL2/FOS/TPM1/MYH11/NDRG4/TBX2/MYOM1/GATA6/DSG2/FHOD3/SLC8A1/CYP26B1/NEB/TTN/SIK1/S100B/MAFF/WNT5A/MYLK/KCNAB1/PDLIM5/EGR1/DSP/PI16/PIM1/VEGFA/PLN/ELN/CAV1/PGM5/DMD/MYOM2,44,high
GO:0019730,antimicrobial humoral response,16/565,30/10217,4.389346950703754e-13,6.017794669414846e-11,4.079782481548858e-11,H2BC21/S100A9/LYZ/IGHA2/IGHA1/IGHM/GATA6/BCL3/IGKV3-20/SLPI/LTF/SPON2/JCHAIN/CXCL8/CXCL2/CXCL14,16,high
GO:0030155,regulation of cell adhesion,67/565,472/10217,4.709818140677655e-13,6.24886516535716e-11,4.236437437913449e-11,EPHA2/ZC3H12A/CCN1/VCAM1/VAV3/MUC1/NID1/GATA3/VCL/IGF2/SAA1/THY1/IGF1/POSTN/FERMT2/ARG2/THBS1/TPM1/ABAT/CCL2/COL1A1/C1QTNF1/ICAM1/CEACAM1/EMILIN1/CYP1B1/LIMS2/CXCR4/DPP4/FN1/SERPINE2/TGM2/LIF/LGALS1/FBLN1/FBLN2/WNT5A/FAM107A/COL8A1/CCDC80/APOD/CXCL8/NPNT/SFRP2/IL7R/EDIL3/SPOCK1/DUSP1/HLA-DRB5/HLA-DQB1/VEGFA/TNFRSF21/LAMA4/GPNMB/SERPINE1/CAV1/PTN/EGR3/SFRP1/CCL21/NR4A3/TNC/ASS1/FLNA/CD24/CDH1/GCNT2,67,high
GO:0014706,striated muscle tissue development,42/565,218/10217,6.680135074631901e-13,8.586061113112816e-11,5.820946648914443e-11,RGS2/BTG2/ATF3/AGT/SVIL/EGR2/IGF2/NR4A1/DCN/IGF1/KLF5/CFL2/FOS/TPM1/MYH11/NDRG4/TBX2/MYOM1/GATA6/DSG2/FHOD3/SLC8A1/CYP26B1/NEB/TTN/SIK1/S100B/MAFF/WNT5A/KCNAB1/PDLIM5/EGR1/DSP/PI16/PIM1/VEGFA/PLN/ELN/CAV1/PGM5/DMD/MYOM2,42,high
GO:0071363,cellular response to growth factor stimulus,64/565,448/10217,1.2361833499534741e-12,1.5407339752601936e-10,1.0445453569463327e-10,ERRFI1/CCN1/VCAM1/AGT/GATA3/DDIT4/PDE3A/NR4A1/ITGA5/DCN/FLT1/POSTN/COL4A2/FERMT2/PGF/FOS/TGFB3/THBS1/FBN1/FGF7/RBPMS2/PRKCB/TGFB1I1/CCL2/COL1A1/GATA6/LRG1/GDF15/ZFP36/LTBP4/EMILIN1/LTBP1/COL3A1/NRP2/ID1/PMEPA1/CLDN5/WNT5A/CLDN1/FGFR3/HTRA3/CXCL8/NPNT/SFRP2/HPGD/MAP1B/EGR1/HSPA1A/VEGFA/CCN2/SMOC2/COL1A2/CAV1/PTN/EGR3/SFRP1/SULF1/PTP4A3/NTRK2/GAS1/CHRDL1/RAP1GAP/LCN2/GCNT2,64,high
GO:1903522,regulation of blood circulation,30/565,120/10217,1.40559975678195e-12,1.7003622940129884e-10,1.1527658686425343e-10,HSPB7/ZC3H12A/GSTM2/ATP1A2/PTGS2/RGS2/AGT/KCNQ1/ADM/TPM1/GNAO1/P2RX1/ATP2A3/TBX2/ACE/DSC2/DSG2/ICAM1/FXYD1/TRPM4/SLC8A1/DES/CD38/HBEGF/DSP/PLN/CCN2/CAV1/DMD/FLNA,30,high
GO:0006937,regulation of muscle contraction,25/565,84/10217,1.564820038312557e-12,1.8388870907370135e-10,1.2466791824029966e-10,ZC3H12A/GSTM2/ATP1A2/PTGS2/RGS2/PPP1R12B/KCNMA1/KCNQ1/NR4A1/TPM1/ABAT/P2RX1/DSC2/DSG2/CNN1/HSPB6/TRPM4/SLC8A1/MYL9/NPNT/DSP/PLN/CCN2/CAV1/DMD,25,high
GO:0050878,regulation of body fluid levels,41/565,216/10217,2.114060626551347e-12,2.4153142658349137e-10,1.637469766004245e-10,F3/VAV3/TMEM79/CSRP1/VCL/HBB/ADM/SAA1/SERPING1/VWF/SCNN1A/EDNRB/SERPINA1/THBS1/ABAT/P2RX1/C1QTNF1/CYP4F12/CEACAM1/APOE/CYP26B1/HK2/COL3A1/FN1/SERPINE2/MYL9/SCUBE1/FBLN1/CLDN1/MMRN1/NPR3/F13A1/VEGFA/AQP1/SERPINE1/CAV1/PLAT/AQP3/FLNA/F5/KCNN4,41,high
GO:0002684,positive regulation of immune system process,67/565,489/10217,2.522699671799364e-12,2.8042875000299413e-10,1.9011753714357085e-10,ZC3H12A/VCAM1/VAV3/GATA3/IGF2/SERPING1/THY1/C1S/C1R/A2M/IGF1/IRS2/PGF/FOS/IGHA2/IGHG4/IGHG2/IGHA1/IGHG1/IGHG3/IGHM/THBS1/PRKCB/SLC7A5/MFAP4/CCL2/CFD/C3/ICAM1/CEACAM1/IGKC/DPP4/IGLC1/IGLL5/IGLC2/IGLC3/LIF/LGALS1/WNT5A/GATA2/MASP1/SPON2/CD38/CXCL8/IL7R/C7/THBS4/CFB/C4A/C4B/HLA-DRB5/HLA-DQB1/CDKN1A/VEGFA/TNFRSF21/AZGP1/SERPINE1/CAV1/PTN/EGR3/CLU/TRIB1/AQP3/CCL21/NR4A3/CD24/KCNN4,67,high
GO:0098609,cell-cell adhesion,67/565,492/10217,3.358355747533853e-12,3.6349782077912467e-10,2.464344702276226e-10,ZC3H12A/NEXN/CCN1/VCAM1/S100A9/MPZ/HMCN1/CSRP1/OBSCN/GATA3/ITGA8/VCL/IGF2/HBB/DCHS1/THY1/ITGA5/ITGA7/IGF1/ARG2/ABAT/CCL2/C1QTNF1/DSC2/DSG2/ICAM1/CEACAM1/CYP1B1/LIMS2/DPP4/FN1/SERPINE2/MYL9/CLDN5/LGALS1/WNT5A/CLSTN2/CLDN1/SPARCL1/PDLIM5/NPNT/PALLD/IL7R/THBS4/DSP/TNXB/HLA-DRB5/HLA-DQB1/VEGFA/TNFRSF21/GPNMB/BAIAP2L1/CAV1/EGR3/CCN3/COL14A1/CCL21/NR4A3/ASS1/TENM1/L1CAM/FLNA/PODXL2/CD24/CDH1/TJP3/GCNT2,67,high
GO:0036293,response to decreased oxygen levels,41/565,222/10217,5.347262788742599e-12,5.580563943655148e-10,3.783360560672192e-10,VCAM1/PTGS2/DDIT4/KCNMA1/ADM/CRYAB/POSTN/EGLN3/PGF/TGFB3/THBS1/ABAT/MMP2/GATA6/ANGPTL4/ICAM1/HIF3A/SLC8A1/HK2/CXCR4/NR4A2/DPP4/PTGIS/S100B/ITPR1/CD38/EDNRA/EGR1/KCNMB1/VEGFA/CCN2/AQP1/CAV1/PTN/SFRP1/PLAT/MYC/NDRG1/AQP3/CD24/LCN2,41,high
GO:0030001,metal ion transport,58/565,396/10217,5.42724429239499e-12,5.580563943655148e-10,3.783360560672192e-10,NIPAL3/GSTM2/ATP1A2/PTGS2/AGT/KCNMA1/CRACR2B/KCNQ1/FXYD6/THY1/SCNN1A/CNTN1/SLC30A4/PRKCB/GNAO1/RRAD/P2RX1/ATP2A3/PER1/CCL2/NEDD4L/ICAM1/FXYD1/TRPM4/SLC8A1/CXCR4/SCN7A/SERPINE2/RAMP1/KCNJ15/SIK1/ITPR1/LTF/MYLK/CP/KCNAB1/SLC4A4/SLC12A2/KCNMB1/PLN/CCN2/SGK1/AQP1/STEAP4/STEAP2/CAV1/SCARA5/GEM/CCL21/NCS1/DMD/HEPH/FHL1/FLNA/HOMER2/KCNN4/LCN2/PRSS8,58,high
