ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count,varRank
GO:0022613,ribonucleoprotein complex biogenesis,44/505,406/10179,7.395639016395568e-7,1.7968032210014017e-4,1.7274399622039765e-4,YTHDF2/SF3A3/DDX20/RPP38/RPP30/METTL15/CPSF7/PWP1/SART3/DENR/NUFIP1/DIS3/CUL4A/NGDN/FCF1/MRM3/METTL16/ERAL1/DDX52/COIL/RBFA/PRPF31/NOL10/TRMT61B/USP39/POLR2D/DHX30/USP4/SHQ1/NSUN3/ISY1/ZCCHC4/HELQ/GAR1/EXOSC9/RIOK2/SLU7/MRM2/UTP23/EXOSC3/NCBP1/EXOSC2/UTP14A/RPUSD2,44,low
GO:0008033,tRNA processing,20/505,115/10179,8.002206876676334e-7,1.7968032210014017e-4,1.7274399622039765e-4,RPP38/RPP30/ELP4/TRMT5/ALKBH1/MTFMT/DUS2/METTL2A/TRMT61B/METTL6/RPP14/NSUN3/TRMT44/GRSF1/FARS2/CDKAL1/MTO1/METTL2B/TRMT12/TRMT10B,20,low
GO:0000375,"RNA splicing, via transesterification reactions",33/505,265/10179,9.097412710624832e-7,1.8968105501652777e-4,1.8235866380846466e-4,KDM1A/SF3A3/DDX20/RBM17/SF3B2/BUD13/SART3/RBM23/SNW1/RNPS1/METTL16/COIL/HNRNPL/PRPF31/U2AF2/USP39/PRPF40A/CWC22/TFIP11/USP4/ISY1/DBR1/FXR1/METTL14/PLRG1/IK/ZMAT2/RBM22/SLU7/SMU1/NCBP1/C9orf78/GPKOW,33,low
GO:0006364,rRNA processing,27/505,215/10179,7.7079510009945e-6,0.0014132196572380473,0.0013586641446049058,YTHDF2/RPP38/RPP30/METTL15/PWP1/DIS3/NGDN/FCF1/MRM3/METTL16/DDX52/RBFA/NOL10/TRMT61B/SHQ1/NSUN3/ZCCHC4/HELQ/GAR1/EXOSC9/RIOK2/MRM2/UTP23/EXOSC3/EXOSC2/UTP14A/RPUSD2,27,low
GO:0006281,DNA repair,41/505,401/10179,7.746322204799162e-6,0.0014132196572380473,0.0013586641446049058,KDM1A/SPRTN/FBH1/PARG/MMS19/GTF2H1/SSRP1/KAT5/RFC5/CUL4A/ALKBH1/YY1/USP3/USP7/TERF2/TERF2IP/WRAP53/PPP5C/MSH6/ERCC3/WDR33/SMARCAL1/ACTR5/UBE2V1/TFIP11/ATRIP/ACTR8/HMCES/MBD4/RFC1/PDS5A/HELQ/WDR70/ERCC8/RAD17/WRNIP1/PAXIP1/XPA/INIP/POLA1/NONO,41,low
GO:0006400,tRNA modification,15/505,82/10179,1.0121786474027956e-5,0.0017379702775110356,0.0016708781882203423,ELP4/TRMT5/ALKBH1/MTFMT/DUS2/METTL2A/TRMT61B/METTL6/NSUN3/TRMT44/CDKAL1/MTO1/METTL2B/TRMT12/TRMT10B,15,low
GO:0030488,tRNA methylation,10/505,38/10179,1.1104579543374463e-5,0.001800792649283892,0.0017312753837799017,TRMT5/METTL2A/TRMT61B/METTL6/NSUN3/TRMT44/MTO1/METTL2B/TRMT12/TRMT10B,10,low
GO:1903311,regulation of mRNA metabolic process,28/505,235/10179,1.4313278371787774e-5,0.0021989715561709744,0.0021140831102042217,TARDBP/YTHDF2/CPSF7/TIRAP/CNOT2/DIS3/RBM23/SNW1/PAPOLA/RNPS1/METTL16/ELAVL1/HNRNPL/U2AF2/PUM2/IWS1/POLR2D/CWC22/EIF4ENIF1/FXR1/METTL14/EXOSC9/CNOT7/VIRMA/SMU1/EXOSC3/NCBP1/EXOSC2,28,low
GO:0016072,rRNA metabolic process,27/505,223/10179,1.5183425471412215e-5,0.0022160209475526127,0.002130474331936051,YTHDF2/RPP38/RPP30/METTL15/PWP1/DIS3/NGDN/FCF1/MRM3/METTL16/DDX52/RBFA/NOL10/TRMT61B/SHQ1/NSUN3/ZCCHC4/HELQ/GAR1/EXOSC9/RIOK2/MRM2/UTP23/EXOSC3/EXOSC2/UTP14A/RPUSD2,27,low
GO:0000154,rRNA modification,9/505,33/10179,2.2451507888284637e-5,0.0031207595964715647,0.0030002867183041024,METTL15/MRM3/METTL16/TRMT61B/NSUN3/ZCCHC4/GAR1/MRM2/RPUSD2,9,low
GO:0031167,rRNA methylation,7/505,22/10179,6.306721172057788e-5,0.008367872318743946,0.008044841456797158,METTL15/MRM3/METTL16/TRMT61B/NSUN3/ZCCHC4/MRM2,7,low
GO:0042254,ribosome biogenesis,30/505,284/10179,7.228419153507885e-5,0.009173806743082399,0.008819663827575297,YTHDF2/RPP38/RPP30/METTL15/PWP1/DIS3/CUL4A/NGDN/FCF1/MRM3/METTL16/ERAL1/DDX52/RBFA/NOL10/TRMT61B/DHX30/SHQ1/NSUN3/ZCCHC4/HELQ/GAR1/EXOSC9/RIOK2/MRM2/UTP23/EXOSC3/EXOSC2/UTP14A/RPUSD2,30,low
