ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count,varRank
GO:0002250,adaptive immune response,66/565,287/10364,1.599891524688791e-24,5.954505365523555e-22,3.9208824829932954e-22,C1QA/C1QC/C1QB/FCER1G/FCGR2B/PRF1/CLEC7A/TRAC/IGHA2/IGHG4/IGHG2/IGHA1/IGHG1/IGHG3/IGHM/IGHV3-23/IGHV3-30/IGHV3-33/IGHV4-59/C3/ICAM1/BCL3/LILRB5/LILRB2/CD8A/IGKC/IGKV4-1/IGKV1-5/IGKV3-15/IGKV3-20/IGKV1-39/IGKV2D-28/SLC11A1/IGLV1-51/IGLV1-44/IGLV1-40/IGLV3-21/IGLV2-14/IGLC1/IGLL5/IGLC2/IGLC3/NFKBIZ/BCL6/JCHAIN/IL7R/C7/ERAP2/HLA-G/C2/C4A/C4B/HLA-DRB5/HLA-DRB1/HLA-DQA1/HLA-DQB1/HLA-DQA1/AZGP1/TRBC2/CLU/RAP1GAP/RORC/SIGLEC10/SLAMF7/CD3E/IGLV2-23,66,high
GO:0009611,response to wounding,72/565,356/10364,4.038366530972654e-23,1.3777560481501705e-20,9.072154987562253e-21,ID3/CCN1/F3/S100A8/FCER1G/SELP/ALOX5/ADRA2A/HBB/ADM/LYVE1/MDK/SYT7/MCAM/VWF/CLEC7A/DCN/IGF1/POSTN/SERPINA1/THBS1/FGF7/TNFRSF12A/PPL/CX3CL1/P2RX1/ITGB3/COL1A1/ITGB4/C1QTNF1/TYROBP/ZFP36/APOE/DYSF/INHBB/COL3A1/FN1/SLC11A1/SERPINE2/THBD/MYL9/HMOX1/SCUBE1/FBLN1/CHL1/CCR1/MYLK/APOD/SPP1/MMRN1/SLC1A3/MAP1B/HBEGF/PDGFRB/F13A1/EDN1/CDKN1A/VEGFA/CCN2/SMOC2/HSPB1/CD36/SERPINE1/PTN/PLAT/KLF4/TNC/COL5A1/TIMP1/SIGLEC10/F5/EPPK1,72,high
GO:0006910,"phagocytosis, recognition",21/565,28/10364,1.6948193702733024e-21,5.337377309152999e-19,3.514520167829901e-19,CLEC7A/IGHA2/IGHG4/IGHG2/IGHA1/IGHG1/IGHG3/IGHM/IGHV3-23/IGHV3-30/IGHV3-33/IGHV4-59/IGKC/IGLC1/IGLL5/IGLC2/IGLC3/SPON2/C4B/CD36/TRBC2,21,high
GO:0045087,innate immune response,80/565,475/10364,2.44829225802395e-20,7.159506074535752e-18,4.714343212631081e-18,ISG15/C1QA/C1QC/C1QB/IFI6/GBP3/GBP1/GBP4/GBP5/S100A9/S100A8/MNDA/FCER1G/FCGR2B/MRC1/IFIT3/IFIT1/IFITM2/IFITM1/IFITM3/MPEG1/BIRC3/CLEC7A/OAS1/OAS3/OAS2/IFI27/IGHA2/IGHG4/IGHG2/IGHA1/IGHG1/IGHG3/IGHM/IGHV3-23/IGHV3-30/IGHV3-33/IGHV4-59/CX3CL1/MFAP4/CCL2/CCL5/CCL14/CFD/C3/ICAM1/TYROBP/APOE/SSC5D/IGKC/SLC11A1/SLPI/MX1/IGLC1/IGLL5/IGLC2/IGLC3/LTF/MASP1/SPON2/JCHAIN/C7/CD14/CSF1R/EDN1/HLA-G/C2/CFB/C4A/C4B/GPER1/TRBC2/CLU/CCL21/CYBB/VSIG4/SIGLEC10/SLAMF7/NLRP2/LCN2,80,high
GO:0019724,B cell mediated immunity,36/565,104/10364,3.8177306932414346e-20,1.0419859638753623e-17,6.861198810800923e-18,C1QA/C1QC/C1QB/FCER1G/FCGR2B/IGHA2/IGHG4/IGHG2/IGHA1/IGHG1/IGHG3/IGHM/IGHV3-23/IGHV3-30/IGHV3-33/IGHV4-59/C3/BCL3/IGKC/IGLC1/IGLL5/IGLC2/IGLC3/BCL6/C7/HLA-G/C2/C4A/C4B/HLA-DRB5/HLA-DRB1/HLA-DQA1/HLA-DQB1/HLA-DQA1/TRBC2/CLU,36,high
GO:0030198,extracellular matrix organization,46/565,175/10364,7.552182973083579e-20,1.7177020606557874e-17,1.1310608534542133e-17,CCN1/ADAMTS4/OLFML2B/DPT/LAMB3/AGT/NID1/CREB3L1/LUM/POSTN/COL4A1/COL4A2/SMOC1/FLRT2/MMP2/CRISPLD2/MFAP4/COL1A1/SOX9/COL5A3/BCL3/EMILIN1/CYP1B1/COL3A1/ADAMTS1/ADAMTS5/FBLN1/FBLN2/ADAMTS9/COL8A1/CCDC80/SFRP2/TGFBI/ADAMTS2/TNXB/COL12A1/CCN2/SMOC2/AEBP1/ELN/COL1A2/SULF1/COL14A1/COL15A1/COL5A1/ELF3,46,high
GO:0043062,extracellular structure organization,46/565,175/10364,7.552182973083579e-20,1.7177020606557874e-17,1.1310608534542133e-17,CCN1/ADAMTS4/OLFML2B/DPT/LAMB3/AGT/NID1/CREB3L1/LUM/POSTN/COL4A1/COL4A2/SMOC1/FLRT2/MMP2/CRISPLD2/MFAP4/COL1A1/SOX9/COL5A3/BCL3/EMILIN1/CYP1B1/COL3A1/ADAMTS1/ADAMTS5/FBLN1/FBLN2/ADAMTS9/COL8A1/CCDC80/SFRP2/TGFBI/ADAMTS2/TNXB/COL12A1/CCN2/SMOC2/AEBP1/ELN/COL1A2/SULF1/COL14A1/COL15A1/COL5A1/ELF3,46,high
GO:0045229,external encapsulating structure organization,46/565,175/10364,7.552182973083579e-20,1.7177020606557874e-17,1.1310608534542133e-17,CCN1/ADAMTS4/OLFML2B/DPT/LAMB3/AGT/NID1/CREB3L1/LUM/POSTN/COL4A1/COL4A2/SMOC1/FLRT2/MMP2/CRISPLD2/MFAP4/COL1A1/SOX9/COL5A3/BCL3/EMILIN1/CYP1B1/COL3A1/ADAMTS1/ADAMTS5/FBLN1/FBLN2/ADAMTS9/COL8A1/CCDC80/SFRP2/TGFBI/ADAMTS2/TNXB/COL12A1/CCN2/SMOC2/AEBP1/ELN/COL1A2/SULF1/COL14A1/COL15A1/COL5A1/ELF3,46,high
GO:0050865,regulation of cell activation,71/565,394/10364,8.642192872085662e-20,1.8621651378062474e-17,1.2261859249535391e-17,PLA2G2A/VCAM1/MNDA/FCER1G/FCGR2B/SELP/IGF2/MDK/LRRC32/ZBTB16/THY1/CLEC7A/IGF1/IGHA2/IGHG4/IGHG2/IGHA1/IGHG1/IGHG3/IGHM/IGHV3-23/IGHV3-30/IGHV3-33/IGHV4-59/THBS1/CX3CL1/CCL2/CCL5/C1QTNF1/TNFSF14/LDLR/TYROBP/APOE/LILRB2/EMILIN1/CYP26B1/IGKC/IGFBP2/SERPINE2/THBD/IGLC1/IGLL5/IGLC2/IGLC3/HMOX1/NFKBIZ/BCL6/CD38/IL7R/PDGFRB/HLA-G/HLA-DRB5/HLA-DRB1/HLA-DQA1/HLA-DQB1/HLA-DQA1/CDKN1A/CCN2/GPER1/GPNMB/FGL2/TRBC2/EGR3/SFRP1/IL33/CCL21/NR4A3/VSIG4/CD22/CD24/CD3E,71,high
GO:0016064,immunoglobulin mediated immune response,35/565,102/10364,1.7839225427614573e-19,3.5374387722583657e-17,2.3293087948354905e-17,C1QA/C1QC/C1QB/FCER1G/FCGR2B/IGHA2/IGHG4/IGHG2/IGHA1/IGHG1/IGHG3/IGHM/IGHV3-23/IGHV3-30/IGHV3-33/IGHV4-59/C3/BCL3/IGKC/IGLC1/IGLL5/IGLC2/IGLC3/BCL6/C7/C2/C4A/C4B/HLA-DRB5/HLA-DRB1/HLA-DQA1/HLA-DQB1/HLA-DQA1/TRBC2/CLU,35,high
GO:1901342,regulation of vasculature development,48/565,194/10364,1.8145142700885606e-19,3.5374387722583657e-17,2.3293087948354905e-17,F3/CHI3L1/AGT/ALOX5/ADM/CREB3L1/MDK/APLNR/C3AR1/DCN/COL4A2/THBS1/ITGAX/LRG1/C3/ANGPTL4/KLF2/HSPB6/C5AR1/EMILIN1/CYP1B1/HK2/ID1/PTGIS/ADAMTS1/CLDN5/HMOX1/STAB1/ADAMTS9/CXCL8/ANXA3/SFRP2/THBS4/HLA-G/VEGFA/SMOC2/THBS2/ITGB8/GPNMB/AQP1/HSPB1/SERPINE1/PTN/SFRP1/SULF1/ENPP2/KLF4/CYBB,48,high
GO:0002253,activation of immune response,50/565,216/10364,6.7547049169206e-19,1.2543572145519086e-16,8.259606681067128e-17,C1QA/C1QC/C1QB/GBP1/MNDA/FCER1G/FCGR2B/THY1/C3AR1/CLEC7A/CMKLR1/IGHA2/IGHG4/IGHG2/IGHA1/IGHG1/IGHG3/IGHM/IGHV3-23/IGHV3-30/IGHV3-33/IGHV4-59/MFAP4/CFD/C3/TYROBP/C5AR1/IGKC/IGLC1/IGLL5/IGLC2/IGLC3/NFKBIZ/MASP1/CD38/C7/BTNL9/C2/CFB/C4A/C4B/HLA-DRB1/HLA-DQB1/TRBC2/CLU/NR4A3/VSIG4/CD22/CD3E/KCNN4,50,high
GO:0045765,regulation of angiogenesis,47/565,192/10364,7.046950643550049e-19,1.2543572145519086e-16,8.259606681067128e-17,F3/CHI3L1/AGT/ALOX5/ADM/CREB3L1/MDK/APLNR/C3AR1/DCN/COL4A2/THBS1/ITGAX/LRG1/C3/ANGPTL4/KLF2/HSPB6/C5AR1/EMILIN1/CYP1B1/HK2/PTGIS/ADAMTS1/CLDN5/HMOX1/STAB1/ADAMTS9/CXCL8/ANXA3/SFRP2/THBS4/HLA-G/VEGFA/SMOC2/THBS2/ITGB8/GPNMB/AQP1/HSPB1/SERPINE1/PTN/SFRP1/SULF1/ENPP2/KLF4/CYBB,47,high
GO:0002252,immune effector process,66/565,374/10364,6.010402036297378e-18,1.0252744140250612e-15,6.75115772585859e-16,C1QA/C1QC/C1QB/FCER1G/FCGR2B/PRF1/MDK/CLEC7A/IGHA2/IGHG4/IGHG2/IGHA1/IGHG1/IGHG3/IGHM/IGHV3-23/IGHV3-30/IGHV3-33/IGHV4-59/SLC7A5/MFAP4/ACE/CFD/C3/ICAM1/TYROBP/BCL3/DYSF/CD8A/IGKC/SLC11A1/IGLC1/IGLL5/IGLC2/IGLC3/HMOX1/NFKBIZ/MASP1/BCL6/SPON2/ANXA3/IL7R/C7/HLA-G/C2/CFB/C4A/C4B/HLA-DRB5/HLA-DRB1/HLA-DQA1/HLA-DQB1/HLA-DQA1/FGL2/CD36/AZGP1/TRBC2/CLU/TCIM/ANGPT1/NR4A3/PTGDS/VSIG4/RORC/CD22/SLAMF7,66,high
GO:0001817,regulation of cytokine production,75/565,466/10364,6.3624793330006376e-18,1.0419196155721843e-15,6.860761924974582e-16,ISG15/GBP1/GBP5/F3/MNDA/ACKR1/FCER1G/FCGR2B/PTGS2/CHI3L1/AGT/ALOX5/SRGN/ADRA2A/H19/MDK/LRRC32/C3AR1/CLEC7A/LUM/IGF1/CMKLR1/OAS1/OAS3/OAS2/POSTN/THBS1/CX3CL1/SLC7A5/C3/ACP5/KLF2/TYROBP/ZFP36/BCL3/C5AR1/LILRB2/SSC5D/LTBP1/CYP1B1/INHBB/FN1/SLC11A1/HMOX1/LTF/BCL6/APOD/SPON2/EGR1/CD14/CSF1R/BTNL9/HLA-G/HSPA1A/HSPA1B/HLA-DRB1/AKAP12/ITGB8/GPNMB/HSPB1/CD36/SERPINE1/LPL/CLU/SULF1/ANGPT1/IL33/S1PR3/NR4A3/KLF4/CYBB/VSIG4/CD24/CD3E/NLRP2,75,high
GO:0001816,cytokine production,75/565,475/10364,1.93560680343039e-17,3.047836251247699e-15,2.006918633030457e-15,ISG15/GBP1/GBP5/F3/MNDA/ACKR1/FCER1G/FCGR2B/PTGS2/CHI3L1/AGT/ALOX5/SRGN/ADRA2A/H19/MDK/LRRC32/C3AR1/CLEC7A/LUM/IGF1/CMKLR1/OAS1/OAS3/OAS2/POSTN/THBS1/CX3CL1/SLC7A5/C3/ACP5/KLF2/TYROBP/ZFP36/BCL3/C5AR1/LILRB2/SSC5D/LTBP1/CYP1B1/INHBB/FN1/SLC11A1/HMOX1/LTF/BCL6/APOD/SPON2/EGR1/CD14/CSF1R/BTNL9/HLA-G/HSPA1A/HSPA1B/HLA-DRB1/AKAP12/ITGB8/GPNMB/HSPB1/CD36/SERPINE1/LPL/CLU/SULF1/ANGPT1/IL33/S1PR3/NR4A3/KLF4/CYBB/VSIG4/CD24/CD3E/NLRP2,75,high
GO:0050867,positive regulation of cell activation,51/565,242/10364,2.167823496327125e-17,3.2870627385049067e-15,2.1644428748903574e-15,VCAM1/SELP/IGF2/MDK/ZBTB16/THY1/CLEC7A/IGF1/IGHA2/IGHG4/IGHG2/IGHA1/IGHG1/IGHG3/IGHM/IGHV3-23/IGHV3-30/IGHV3-33/IGHV4-59/THBS1/CCL2/CCL5/TNFSF14/TYROBP/LILRB2/IGKC/IGFBP2/IGLC1/IGLL5/IGLC2/IGLC3/NFKBIZ/BCL6/CD38/IL7R/PDGFRB/HLA-G/HLA-DRB5/HLA-DRB1/HLA-DQA1/HLA-DQB1/HLA-DQA1/CDKN1A/CCN2/TRBC2/EGR3/IL33/CCL21/NR4A3/CD24/CD3E,51,high
GO:0002443,leukocyte mediated immunity,50/565,242/10364,1.0813020224504204e-16,1.5810180285400075e-14,1.0410580749983183e-14,C1QA/C1QC/C1QB/FCER1G/FCGR2B/PRF1/CLEC7A/IGHA2/IGHG4/IGHG2/IGHA1/IGHG1/IGHG3/IGHM/IGHV3-23/IGHV3-30/IGHV3-33/IGHV4-59/ACE/C3/ICAM1/TYROBP/BCL3/CD8A/IGKC/IGLC1/IGLL5/IGLC2/IGLC3/HMOX1/BCL6/SPON2/ANXA3/IL7R/C7/HLA-G/C2/C4A/C4B/HLA-DRB5/HLA-DRB1/HLA-DQA1/HLA-DQB1/HLA-DQA1/AZGP1/TRBC2/CLU/NR4A3/PTGDS/SLAMF7,50,high
GO:0006935,chemotaxis,60/565,342/10364,2.9137368766269454e-16,4.1133926803140396e-14,2.7085590348608375e-14,CSF3R/CCN1/F3/VCAM1/S100A9/S100A8/FCER1G/CXCL12/ALOX5/EGR2/MDK/C3AR1/NR4A1/CMKLR1/FLRT2/THBS1/FGF7/CX3CL1/NTN1/CCL2/CCL5/CCL14/ITGB3/NGFR/SEMA6B/NOTCH3/C5AR1/ACKR3/TYMP/CHL1/CCR1/SEMA3G/SLIT2/CXCL8/CXCL2/THBS4/CXCL14/HBEGF/CSF1R/PDGFRB/SLIT3/DUSP1/TUBB2B/EDN1/VEGFA/LAMA2/SMOC2/GPNMB/HSPB1/SEMA3C/SERPINE1/RELN/PLXNA4/PTN/EGR3/ANGPT1/CCN3/ENPP2/CCL21/PADI2,60,high
GO:0042330,taxis,60/565,343/10364,3.357458962565768e-16,4.581812330914752e-14,3.017000843203836e-14,CSF3R/CCN1/F3/VCAM1/S100A9/S100A8/FCER1G/CXCL12/ALOX5/EGR2/MDK/C3AR1/NR4A1/CMKLR1/FLRT2/THBS1/FGF7/CX3CL1/NTN1/CCL2/CCL5/CCL14/ITGB3/NGFR/SEMA6B/NOTCH3/C5AR1/ACKR3/TYMP/CHL1/CCR1/SEMA3G/SLIT2/CXCL8/CXCL2/THBS4/CXCL14/HBEGF/CSF1R/PDGFRB/SLIT3/DUSP1/TUBB2B/EDN1/VEGFA/LAMA2/SMOC2/GPNMB/HSPB1/SEMA3C/SERPINE1/RELN/PLXNA4/PTN/EGR3/ANGPT1/CCN3/ENPP2/CCL21/PADI2,60,high
GO:0002460,adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains,45/565,205/10364,3.582526613470657e-16,4.7312464372738287e-14,3.1153992044476577e-14,C1QA/C1QC/C1QB/FCER1G/FCGR2B/PRF1/CLEC7A/IGHA2/IGHG4/IGHG2/IGHA1/IGHG1/IGHG3/IGHM/IGHV3-23/IGHV3-30/IGHV3-33/IGHV4-59/C3/ICAM1/BCL3/CD8A/IGKC/SLC11A1/IGLC1/IGLL5/IGLC2/IGLC3/NFKBIZ/BCL6/IL7R/C7/HLA-G/C2/C4A/C4B/HLA-DRB5/HLA-DRB1/HLA-DQA1/HLA-DQB1/HLA-DQA1/AZGP1/TRBC2/CLU/RORC,45,high
GO:0002694,regulation of leukocyte activation,62/565,364/10364,3.889609872961897e-16,4.976269631220627e-14,3.2767404225840195e-14,PLA2G2A/VCAM1/MNDA/FCGR2B/IGF2/MDK/LRRC32/ZBTB16/THY1/CLEC7A/IGF1/IGHA2/IGHG4/IGHG2/IGHA1/IGHG1/IGHG3/IGHM/IGHV3-23/IGHV3-30/IGHV3-33/IGHV4-59/THBS1/CX3CL1/CCL2/CCL5/TNFSF14/LDLR/TYROBP/LILRB2/CYP26B1/IGKC/IGFBP2/IGLC1/IGLL5/IGLC2/IGLC3/HMOX1/NFKBIZ/BCL6/CD38/IL7R/HLA-G/HLA-DRB5/HLA-DRB1/HLA-DQA1/HLA-DQB1/HLA-DQA1/CDKN1A/GPER1/GPNMB/FGL2/TRBC2/EGR3/SFRP1/IL33/CCL21/NR4A3/VSIG4/CD22/CD24/CD3E,62,high
GO:0042060,wound healing,53/565,280/10364,6.525277086515709e-16,8.072696000893458e-14,5.315654348671521e-14,CCN1/F3/S100A8/FCER1G/SELP/ALOX5/ADRA2A/HBB/SYT7/MCAM/VWF/CLEC7A/DCN/IGF1/POSTN/SERPINA1/THBS1/TNFRSF12A/PPL/CX3CL1/P2RX1/ITGB3/COL1A1/C1QTNF1/APOE/DYSF/COL3A1/FN1/SLC11A1/SERPINE2/THBD/MYL9/HMOX1/SCUBE1/FBLN1/MYLK/MMRN1/HBEGF/PDGFRB/F13A1/EDN1/CDKN1A/VEGFA/SMOC2/HSPB1/CD36/SERPINE1/PLAT/TNC/COL5A1/TIMP1/F5/EPPK1,53,high
GO:0002449,lymphocyte mediated immunity,42/565,183/10364,6.70424191573956e-16,8.072696000893458e-14,5.315654348671521e-14,C1QA/C1QC/C1QB/FCER1G/FCGR2B/PRF1/IGHA2/IGHG4/IGHG2/IGHA1/IGHG1/IGHG3/IGHM/IGHV3-23/IGHV3-30/IGHV3-33/IGHV4-59/C3/ICAM1/BCL3/CD8A/IGKC/IGLC1/IGLL5/IGLC2/IGLC3/BCL6/IL7R/C7/HLA-G/C2/C4A/C4B/HLA-DRB5/HLA-DRB1/HLA-DQA1/HLA-DQB1/HLA-DQA1/AZGP1/TRBC2/CLU/SLAMF7,42,high
GO:0002696,positive regulation of leukocyte activation,48/565,235/10364,7.383783598168656e-16,8.636917157400708e-14,5.687178885687197e-14,VCAM1/IGF2/MDK/ZBTB16/THY1/CLEC7A/IGF1/IGHA2/IGHG4/IGHG2/IGHA1/IGHG1/IGHG3/IGHM/IGHV3-23/IGHV3-30/IGHV3-33/IGHV4-59/THBS1/CCL2/CCL5/TNFSF14/TYROBP/LILRB2/IGKC/IGFBP2/IGLC1/IGLL5/IGLC2/IGLC3/NFKBIZ/BCL6/CD38/IL7R/HLA-G/HLA-DRB5/HLA-DRB1/HLA-DQA1/HLA-DQB1/HLA-DQA1/CDKN1A/TRBC2/EGR3/IL33/CCL21/NR4A3/CD24/CD3E,48,high
